FPS|deltaTimeS|renderingMode|numTris|numDrawCalls|objectCount
60.60166|0.0165012|non-instanced|28690576|92|16
60.46863|0.0165375|non-instanced|28690576|92|25
39.7657|0.0251473|non-instanced|44827936|137|25
40.29642|0.0248161|non-instanced|44827936|137|25
40.40519|0.0247493|non-instanced|44827936|137|25
40.45323|0.02471991|non-instanced|43752112|132|25
40.43623|0.0247303|non-instanced|44827936|137|25
39.98961|0.0250065|non-instanced|44827936|136|25
40.09383|0.0249415|non-instanced|44827936|136|25
40.05687|0.02496451|non-instanced|44827936|137|25
39.30957|0.02543909|non-instanced|44827936|137|25
40.46191|0.0247146|non-instanced|44827936|137|25
40.80051|0.0245095|non-instanced|44469328|136|25
40.79135|0.024515|non-instanced|44469328|136|25
40.64247|0.0246048|non-instanced|44827936|137|25
40.56334|0.0246528|non-instanced|44827936|137|25
41.32368|0.0241992|non-instanced|44827936|137|25
40.76974|0.024528|non-instanced|44827936|137|25
40.67654|0.0245842|non-instanced|44827936|136|25
41.06186|0.0243535|non-instanced|44469328|137|25
40.81017|0.0245037|non-instanced|44827936|137|25
40.7375|0.02454741|non-instanced|44469328|137|25
40.76425|0.0245313|non-instanced|44827936|134|25
41.06541|0.0243514|non-instanced|44827936|137|25
40.7714|0.024527|non-instanced|44827936|136|25
41.37942|0.0241666|non-instanced|44827936|137|25
41.31105|0.0242066|non-instanced|44827936|137|25
41.06455|0.02435191|non-instanced|44827936|136|25
41.54601|0.0240697|non-instanced|44469328|136|25
41.90518|0.0238634|non-instanced|44827936|136|25
41.77913|0.0239354|non-instanced|44827936|137|25
41.86044|0.0238889|non-instanced|44827936|136|25
42.03305|0.0237908|non-instanced|44827936|137|25
41.74773|0.02395339|non-instanced|44110720|134|25
41.99439|0.02381271|non-instanced|44827936|137|25
41.88639|0.0238741|non-instanced|44827936|137|25
42.03589|0.02378919|non-instanced|44827936|137|25
41.8186|0.0239128|non-instanced|44110720|136|25
42.24133|0.0236735|non-instanced|44827936|137|25
41.60617|0.0240349|non-instanced|44469328|136|25
42.82361|0.0233516|non-instanced|44469328|137|25
43.60643|0.0229324|non-instanced|44110720|135|25
42.88973|0.0233156|non-instanced|44110720|135|25
41.99669|0.0238114|non-instanced|44827936|137|25
42.78862|0.0233707|non-instanced|44110720|135|25
42.46753|0.0235474|non-instanced|44469328|137|25
42.59996|0.0234742|non-instanced|44469328|136|25
43.3422|0.0230722|non-instanced|44469328|136|36
30.18595|0.033128|non-instanced|63475552|190|36
30.65313|0.0326231|non-instanced|63834160|190|36
30.49552|0.0327917|non-instanced|64551376|192|36
30.43316|0.0328589|non-instanced|63475552|185|36
30.65247|0.03262379|non-instanced|64551376|192|36
30.49905|0.0327879|non-instanced|64551376|192|36
30.37363|0.0329233|non-instanced|64192768|189|36
31.09578|0.0321587|non-instanced|64551376|192|36
30.825|0.0324412|non-instanced|63834160|189|36
30.9118|0.0323501|non-instanced|64551376|192|36
30.97356|0.0322856|non-instanced|64551376|192|36
31.61856|0.031627|non-instanced|64551376|192|36
30.88059|0.0323828|non-instanced|63475552|189|36
31.11252|0.0321414|non-instanced|64192768|191|36
31.01073|0.0322469|non-instanced|64192768|186|36
31.46227|0.0317841|non-instanced|64551376|192|36
31.50658|0.0317394|non-instanced|64551376|192|36
31.56506|0.0316806|non-instanced|64551376|192|36
31.76781|0.0314784|non-instanced|64551376|192|36
31.80976|0.0314369|non-instanced|64551376|192|36
31.67855|0.0315671|non-instanced|64551376|192|36
31.75016|0.0314959|non-instanced|64192768|191|36
31.7965|0.03145|non-instanced|64551376|192|36
31.54594|0.0316998|non-instanced|64551376|192|36
32.09284|0.03115959|non-instanced|64551376|192|36
32.05518|0.0311962|non-instanced|64551376|192|36
32.01301|0.0312373|non-instanced|63834160|189|36
32.20238|0.0310536|non-instanced|64551376|192|36
32.55367|0.0307185|non-instanced|64192768|192|36
32.49434|0.0307746|non-instanced|64551376|192|36
32.74394|0.03054|non-instanced|63834160|190|36
32.47554|0.0307924|non-instanced|64551376|192|36
32.19534|0.0310604|non-instanced|64551376|192|49
24.15885|0.0413927|non-instanced|83557600|245|49
24.43452|0.0409257|non-instanced|87502288|257|49
24.51966|0.0407836|non-instanced|87860896|257|49
24.8942|0.04017|non-instanced|87860896|257|49
24.5893|0.0406681|non-instanced|87860896|256|49
24.85398|0.040235|non-instanced|87860896|257|49
25.36262|0.0394281|non-instanced|87860896|257|49
27.09022|0.0369137|non-instanced|87860896|257|49
26.93704|0.03712361|non-instanced|87502288|256|49
27.26177|0.0366814|non-instanced|86067856|248|49
27.56477|0.0362782|non-instanced|87502288|256|49
27.615|0.0362122|non-instanced|87860896|257|49
27.76505|0.0360165|non-instanced|87502288|257|49
28.29126|0.0353466|non-instanced|87143680|255|49
28.30496|0.0353295|non-instanced|87502288|253|49
28.42775|0.0351769|non-instanced|87143680|255|49
29.15307|0.0343017|non-instanced|87860896|257|49
29.05263|0.0344203|non-instanced|87502288|256|49
29.21243|0.034232|non-instanced|87860896|257|49
29.52108|0.0338741|non-instanced|87860896|257|49
29.78806|0.0335705|non-instanced|87502288|256|49
29.61147|0.0337707|non-instanced|86426464|256|49
30.50398|0.0327826|non-instanced|87860896|257|49
30.51088|0.0327752|non-instanced|87860896|256|49
30.60978|0.0326693|non-instanced|87502288|256|49
30.51022|0.0327759|non-instanced|84992032|236|49
30.61353|0.0326653|non-instanced|87860896|257|49
30.64618|0.0326305|non-instanced|86785072|254|49
30.40752|0.0328866|non-instanced|87502288|256|49
30.13709|0.0331817|non-instanced|87860896|257|49
29.85333|0.0334971|non-instanced|86785072|253|49
30.08822|0.0332356|non-instanced|86785072|253|64
22.65406|0.0441422|non-instanced|114756496|332|64
22.71958|0.0440149|non-instanced|114756496|332|64
22.78153|0.0438952|non-instanced|113322064|331|64
23.041|0.0434009|non-instanced|113322064|331|64
22.85015|0.0437634|non-instanced|114756496|332|64
26.39595|0.0378846|non-instanced|114397888|332|64
26.56127|0.0376488|non-instanced|114039280|332|64
26.62251|0.0375622|non-instanced|114039280|330|64
28.37974|0.0352364|non-instanced|114039280|332|64
28.16544|0.0355045|non-instanced|114756496|332|64
28.34098|0.03528459|non-instanced|114397888|331|64
29.21209|0.0342324|non-instanced|111529024|319|64
29.40174|0.0340116|non-instanced|114756496|332|64
29.34436|0.0340781|non-instanced|114756496|332|64
30.51301|0.0327729|non-instanced|114397888|332|64
30.66337|0.0326122|non-instanced|114756496|332|64
30.6228|0.03265541|non-instanced|114397888|330|64
31.46267|0.0317837|non-instanced|114397888|332|64
32.28472|0.0309744|non-instanced|114756496|332|64
32.04748|0.0312037|non-instanced|114756496|332|64
31.88247|0.0313652|non-instanced|114039280|328|64
33.09899|0.0302124|non-instanced|114397888|332|64
32.6292|0.0306474|non-instanced|114756495|331|64
32.77421|0.0305118|non-instanced|114039280|329|64
32.54838|0.0307235|non-instanced|114756496|331|64
31.76045|0.0314857|non-instanced|114397888|332|64
31.74704|0.031499|non-instanced|113322064|329|64
31.88979|0.031358|non-instanced|114397888|332|64
30.20081|0.0331117|non-instanced|114397887|331|64
30.30037|0.0330029|non-instanced|114397888|331|64
30.16318|0.033153|non-instanced|114397888|332|64
30.14854|0.0331691|non-instanced|114397888|332|64
29.90117|0.0334435|non-instanced|114397888|332|64
29.82804|0.0335255|non-instanced|114756496|332|64
29.86046|0.0334891|non-instanced|114397888|331|64
30.14499|0.033173|non-instanced|114039280|331|64
29.93591|0.0334047|non-instanced|114039280|331|81
15.55328|0.06429511|non-instanced|144879568|416|81
24.10673|0.0414822|non-instanced|144520960|414|81
24.22393|0.0412815|non-instanced|144879568|417|81
24.19825|0.0413253|non-instanced|144879568|417|81
24.13535|0.041433|non-instanced|145238176|417|81
25.61698|0.0390366|non-instanced|144520960|415|81
25.9749|0.0384987|non-instanced|144520960|416|81
26.10721|0.0383036|non-instanced|144162352|417|81
26.1306|0.0382693|non-instanced|144879568|417|81
26.20366|0.0381626|non-instanced|143803744|413|81
25.99408|0.03847029|non-instanced|144879568|416|81
26.36505|0.037929|non-instanced|144879568|417|81
26.2868|0.0380419|non-instanced|145238176|416|81
26.01437|0.0384403|non-instanced|145238176|417|81
26.14516|0.038248|non-instanced|144162352|415|81
26.18617|0.0381881|non-instanced|144879568|416|81
26.17986|0.0381973|non-instanced|144162352|416|81
25.81398|0.03873871|non-instanced|143445136|412|81
26.32293|0.0379897|non-instanced|144520960|415|81
25.82351|0.0387244|non-instanced|142727920|402|81
26.30894|0.0380099|non-instanced|145238176|417|81
26.06767|0.0383617|non-instanced|144520960|416|81
26.38801|0.037896|non-instanced|145238176|416|81
26.22558|0.0381307|non-instanced|144520960|415|81
25.86379|0.0386641|non-instanced|142010704|392|81
25.63136|0.0390147|non-instanced|144520960|415|81
24.67893|0.0405204|non-instanced|144879568|416|81
25.23074|0.0396342|non-instanced|145238176|417|81
25.05085|0.0399188|non-instanced|145238176|417|81
25.02208|0.0399647|non-instanced|145238176|417|100
20.44961|0.04890069|non-instanced|177154293|459|100
20.76352|0.0481614|non-instanced|176437078|504|100
20.88302|0.0478858|non-instanced|177154294|506|100
21.04838|0.0475096|non-instanced|177154294|506|100
21.13012|0.0473258|non-instanced|177871509|480|100
21.26569|0.0470241|non-instanced|178230118|507|100
21.24938|0.0470602|non-instanced|178947333|511|100
21.08108|0.04743591|non-instanced|177512902|511|100
21.09816|0.0473975|non-instanced|176437078|496|100
21.20607|0.0471563|non-instanced|176795686|498|100
21.17487|0.0472258|non-instanced|176795685|505|100
21.3459|0.0468474|non-instanced|178588726|509|100
21.14482|0.0472929|non-instanced|178588726|511|100
21.34481|0.0468498|non-instanced|178947334|509|100
21.35611|0.046825|non-instanced|178947334|511|100
21.35589|0.04682549|non-instanced|178228364|508|100
20.78531|0.0481109|non-instanced|177512902|507|100
20.84102|0.04798231|non-instanced|176795686|505|100
20.7135|0.0482777|non-instanced|178947334|511|100
20.50268|0.0487741|non-instanced|178230117|511|100
20.74913|0.0481948|non-instanced|176078470|504|100
20.6618|0.0483985|non-instanced|178588726|510|100
20.92221|0.0477961|non-instanced|177512902|510|100
20.88359|0.04788449|non-instanced|176795686|495|100
21.26768|0.0470197|non-instanced|177871510|508|100
21.19102|0.0471898|non-instanced|177871510|505|100
20.92501|0.0477897|non-instanced|177871510|505|121
17.73304|0.0563919|non-instanced|214808134|613|121
17.46249|0.0572656|non-instanced|215525350|613|121
17.41526|0.0574209|non-instanced|215525350|613|121
17.54712|0.0569894|non-instanced|214449526|612|121
17.65883|0.05662891|non-instanced|215166742|613|121
17.73477|0.0563864|non-instanced|209787622|564|121
17.90725|0.0558433|non-instanced|211939270|609|121
17.44245|0.0573314|non-instanced|215525350|613|121
17.33297|0.0576935|non-instanced|211939270|596|121
17.33153|0.0576983|non-instanced|214449526|612|121
17.36066|0.0576015|non-instanced|215166742|542|121
17.38994|0.0575045|non-instanced|214090918|611|121
17.30532|0.0577857|non-instanced|214090918|612|121
17.34428|0.0576559|non-instanced|208711798|574|121
17.40268|0.0574624|non-instanced|213732310|603|121
17.39218|0.0574971|non-instanced|209070406|579|121
17.44078|0.0573369|non-instanced|214449526|609|121
17.40311|0.057461|non-instanced|211222054|590|121
17.57584|0.0568963|non-instanced|214090918|610|121
17.6407|0.0566871|non-instanced|215166742|613|121
17.62444|0.0567394|non-instanced|213373702|593|121
17.76164|0.0563011|non-instanced|215525350|612|121
17.59832|0.0568236|non-instanced|213373702|605|121
17.52575|0.0570589|non-instanced|215525350|612|121
17.44473|0.0573239|non-instanced|210863446|591|121
17.48686|0.05718581|non-instanced|214808134|613|121
17.47567|0.0572224|non-instanced|215166742|613|121
17.48851|0.0571804|non-instanced|212297878|601|121
17.31659|0.0577481|non-instanced|210504838|573|121
17.28283|0.0578609|non-instanced|213732310|611|121
17.28426|0.0578561|non-instanced|210146230|604|121
17.35379|0.0576243|non-instanced|214090918|599|121
17.41735|0.057414|non-instanced|214090918|599|100
20.84745|0.0479675|non-instanced|178947334|510|100
20.68406|0.0483464|non-instanced|177871510|509|100
20.85845|0.0479422|non-instanced|178947334|510|100
20.72788|0.0482442|non-instanced|178947334|510|100
21.15936|0.0472604|non-instanced|178230118|510|100
21.21273|0.0471415|non-instanced|178588726|509|100
21.19061|0.0471907|non-instanced|177512902|510|100
21.20212|0.04716509|non-instanced|178588725|510|100
21.02558|0.04756111|non-instanced|171775174|458|100
21.05166|0.0475022|non-instanced|176437078|496|100
21.17451|0.0472266|non-instanced|177512902|484|100
20.85963|0.0479395|non-instanced|178588726|509|100
21.22214|0.0471206|non-instanced|176078470|502|100
21.03089|0.0475491|non-instanced|178230117|510|100
20.78579|0.0481098|non-instanced|177154294|507|100
20.97157|0.0476836|non-instanced|176437078|500|100
20.76869|0.0481494|non-instanced|178947334|510|100
20.82374|0.0480221|non-instanced|178947334|511|100
21.1035|0.0473855|non-instanced|174644038|482|100
20.70471|0.0482982|non-instanced|178947334|511|100
21.09188|0.0474116|non-instanced|178230118|506|100
20.7937|0.0480915|non-instanced|177871510|479|100
20.6892|0.0483344|non-instanced|177871510|510|100
21.03757|0.047534|non-instanced|178947334|510|100
21.05791|0.0474881|non-instanced|178587046|511|100
21.25227|0.0470538|non-instanced|177512902|506|100
20.82604|0.0480168|non-instanced|177512902|506|81
25.30339|0.0395204|non-instanced|145238176|417|81
25.79268|0.0387707|non-instanced|145238176|417|81
17.91261|0.0558266|non-instanced|145238176|417|81
24.07034|0.0415449|non-instanced|144162352|406|81
25.02227|0.0399644|non-instanced|144520960|412|81
25.06479|0.0398966|non-instanced|144162352|413|81
25.13239|0.0397893|non-instanced|143803744|415|81
24.85169|0.0402387|non-instanced|145238176|417|81
24.93212|0.0401089|non-instanced|143803744|414|81
24.92678|0.04011749|non-instanced|144520960|414|81
25.11137|0.0398226|non-instanced|145238176|417|81
25.15084|0.03976011|non-instanced|142727920|412|81
25.27442|0.0395657|non-instanced|144879568|416|81
24.78438|0.040348|non-instanced|141652096|402|81
24.88008|0.0401928|non-instanced|144879568|416|81
25.35754|0.039436|non-instanced|145238176|417|81
24.9885|0.0400184|non-instanced|143803744|414|81
24.88224|0.0401893|non-instanced|144162352|417|81
25.31126|0.0395081|non-instanced|144520960|403|81
25.03029|0.0399516|non-instanced|145238176|417|81
25.09228|0.0398529|non-instanced|144879568|417|81
24.97035|0.0400475|non-instanced|144162352|415|81
25.13681|0.0397823|non-instanced|145238176|417|81
24.98744|0.0400201|non-instanced|145238176|415|81
25.06027|0.0399038|non-instanced|144879568|417|81
25.12399|0.0398026|non-instanced|145238176|415|81
25.07573|0.0398792|non-instanced|145238176|417|81
25.45572|0.0392839|non-instanced|143803744|414|81
25.66933|0.038957|non-instanced|143803744|414|64
17.4957|0.05715689|non-instanced|112246240|327|64
28.10354|0.0355827|non-instanced|114039280|330|64
27.97884|0.0357413|non-instanced|114756496|332|64
28.74224|0.034792|non-instanced|114756496|332|64
14.4402|0.06925111|non-instanced|114397888|332|64
28.85953|0.03465059|non-instanced|114756496|332|64
28.75579|0.0347756|non-instanced|111170416|316|64
29.45586|0.0339491|non-instanced|113680672|331|64
29.40865|0.0340036|non-instanced|114397888|331|64
29.4517|0.0339539|non-instanced|114039280|330|64
29.21081|0.0342339|non-instanced|109377376|305|64
29.51995|0.0338754|non-instanced|114756496|331|64
29.376|0.0340414|non-instanced|114039280|325|64
29.34634|0.0340758|non-instanced|114397888|330|64
29.29622|0.0341341|non-instanced|114756496|332|64
29.28892|0.0341426|non-instanced|113680672|324|64
29.46228|0.0339417|non-instanced|114397888|332|64
29.04376|0.0344308|non-instanced|112963456|322|64
29.51777|0.0338779|non-instanced|114397888|331|64
29.0061|0.0344755|non-instanced|110811808|312|64
29.78851|0.03357|non-instanced|114756496|332|64
29.19435|0.0342532|non-instanced|114756496|332|64
28.85087|0.034661|non-instanced|114397888|331|64
29.87866|0.0334687|non-instanced|114397888|332|64
29.22951|0.034212|non-instanced|114397888|331|64
29.23797|0.0342021|non-instanced|113322064|327|64
30.07926|0.0332455|non-instanced|114039280|331|64
30.06199|0.0332646|non-instanced|114397888|332|64
30.18358|0.0331306|non-instanced|113322064|332|64
29.90037|0.0334444|non-instanced|114397888|331|64
29.86653|0.0334823|non-instanced|114039280|332|64
29.93626|0.0334043|non-instanced|114039280|332|49
14.96551|0.0668203|non-instanced|87860896|257|49
30.2911|0.033013|non-instanced|87860896|257|49
29.91924|0.0334233|non-instanced|85350640|250|49
30.26781|0.0330384|non-instanced|87860896|257|49
29.95474|0.03338369|non-instanced|87860896|257|49
13.69951|0.07299531|non-instanced|87502288|257|49
36.64748|0.027287|non-instanced|87860896|257|49
30.1067|0.0332152|non-instanced|87860896|257|49
30.22527|0.0330849|non-instanced|86785072|254|49
30.02588|0.0333046|non-instanced|87860896|256|49
29.94613|0.0333933|non-instanced|87502288|256|49
29.88393|0.0334628|non-instanced|87860896|257|49
30.08568|0.0332384|non-instanced|87860896|257|49
29.87858|0.0334688|non-instanced|87860896|256|49
30.14818|0.0331695|non-instanced|87860896|257|49
30.01183|0.0333202|non-instanced|87502288|256|49
29.96416|0.0333732|non-instanced|87502288|257|49
29.97377|0.0333625|non-instanced|87860896|255|49
29.91263|0.0334307|non-instanced|86785072|247|49
30.07202|0.0332535|non-instanced|87860896|257|49
28.48889|0.0351014|non-instanced|87860896|257|49
31.66822|0.0315774|non-instanced|86067856|253|49
30.10316|0.0332191|non-instanced|85709248|250|49
29.84282|0.0335089|non-instanced|87860896|256|49
30.07926|0.0332455|non-instanced|87860896|257|49
29.93456|0.0334062|non-instanced|87502288|256|49
29.90994|0.0334337|non-instanced|87143680|246|49
30.03382|0.0332958|non-instanced|87502288|252|49
30.04014|0.0332888|non-instanced|85709248|248|49
30.04772|0.0332804|non-instanced|87143680|249|49
29.6987|0.03367151|non-instanced|87860896|257|49
30.374|0.03292289|non-instanced|87502288|256|49
29.69103|0.0336802|non-instanced|87502288|256|49
30.09899|0.0332237|non-instanced|87860896|257|49
30.25179|0.03305589|non-instanced|87502288|254|49
29.81319|0.0335422|non-instanced|87502288|257|49
30.19916|0.03311351|non-instanced|86785072|254|49
29.45934|0.03394509|non-instanced|87860896|257|49
30.52363|0.0327615|non-instanced|87860896|257|36
14.978|0.0667646|non-instanced|64551376|192|36
30.11477|0.0332063|non-instanced|64192768|191|36
29.45612|0.0339488|non-instanced|64192768|191|36
15.0212|0.0665726|non-instanced|64192768|191|36
30.14454|0.03317351|non-instanced|64551376|192|36
30.23404|0.0330753|non-instanced|64551376|191|36
30.00759|0.0333249|non-instanced|64551376|192|36
29.95214|0.0333866|non-instanced|63116944|188|36
29.39059|0.0340245|non-instanced|64192768|165|36
30.70188|0.0325713|non-instanced|64551376|192|36
30.00606|0.0333266|non-instanced|64551376|192|36
30.09519|0.0332279|non-instanced|64551376|192|36
29.51777|0.0338779|non-instanced|64192768|191|36
29.92462|0.0334173|non-instanced|64192768|192|36
30.36403|0.0329337|non-instanced|64551376|192|36
29.89251|0.0334532|non-instanced|64551376|192|36
30.09872|0.033224|non-instanced|64551376|192|36
29.95995|0.0333779|non-instanced|63834160|191|36
29.99031|0.0333441|non-instanced|63834160|192|36
29.75518|0.03360759|non-instanced|64192768|191|36
30.5817|0.0326993|non-instanced|64551376|192|36
29.89983|0.033445|non-instanced|64551376|192|36
30.03806|0.0332911|non-instanced|64551376|192|36
29.94129|0.0333987|non-instanced|64551376|192|36
29.98599|0.0333489|non-instanced|63834160|191|36
30.06678|0.0332593|non-instanced|64551376|192|36
29.86644|0.0334824|non-instanced|64192768|192|36
29.99733|0.0333363|non-instanced|63834160|190|36
29.24995|0.0341881|non-instanced|64551376|191|36
30.59629|0.0326837|non-instanced|63834160|190|36
30.21212|0.0330993|non-instanced|64551376|192|36
29.6399|0.0337383|non-instanced|64551376|192|25
14.91647|0.06704|non-instanced|44469328|135|25
31.15314|0.0320995|non-instanced|44469328|135|25
30.09102|0.0332325|non-instanced|44827936|137|25
30.85239|0.0324124|non-instanced|44827936|137|25
30.4264|0.0328662|non-instanced|44827936|137|25
15.46408|0.064666|non-instanced|44827936|137|25
32.31363|0.0309467|non-instanced|44827936|137|25
32.19948|0.0310564|non-instanced|44469328|135|25
32.50521|0.0307643|non-instanced|44827936|137|25
34.44238|0.029034|non-instanced|44110720|134|25
34.13528|0.0292952|non-instanced|44827936|137|25
34.32499|0.0291333|non-instanced|43752112|133|25
34.42258|0.0290507|non-instanced|44469328|137|25
34.30108|0.0291536|non-instanced|44827936|137|25
34.18324|0.0292541|non-instanced|44469328|135|25
34.30956|0.02914639|non-instanced|44827936|136|25
34.33913|0.0291213|non-instanced|44827936|136|25
33.82103|0.0295674|non-instanced|44827936|137|25
34.78793|0.0287456|non-instanced|44827936|137|25
33.80845|0.0295784|non-instanced|44827936|137|25
33.19194|0.0301278|non-instanced|44110720|136|25
35.98132|0.0277922|non-instanced|44827936|137|25
34.12131|0.0293072|non-instanced|44827936|137|25
32.84428|0.0304467|non-instanced|44827936|137|25
35.56858|0.0281147|non-instanced|44827936|137|25
34.6077|0.0288953|non-instanced|44469328|137|25
34.09491|0.0293299|non-instanced|44469328|136|25
34.26899|0.0291809|non-instanced|44827936|137|25
36.10917|0.0276938|non-instanced|43752112|134|25
36.57511|0.027341|non-instanced|44469328|133|25
36.27197|0.0275695|non-instanced|44469328|136|25
36.32942|0.0275259|non-instanced|43752112|133|25
37.39408|0.0267422|non-instanced|44827936|135|25
38.68592|0.0258492|non-instanced|44827936|137|25
37.95816|0.0263448|non-instanced|44469328|136|25
32.49591|0.0307731|non-instanced|44827936|136|25
48.29564|0.0207058|non-instanced|44827936|136|16
19.85344|0.0503691|non-instanced|28331967|91|16
40.52948|0.0246734|non-instanced|28331968|92|16
40.98042|0.0244019|non-instanced|28690576|92|16
40.07084|0.0249558|non-instanced|28690576|92|16
40.75943|0.0245342|non-instanced|28690576|91|16
40.55067|0.0246605|non-instanced|28331968|91|16
20.52507|0.0487209|non-instanced|28331968|91|16
40.42364|0.024738|non-instanced|28331968|91|16
40.809|0.0245044|non-instanced|28690576|92|16
40.64926|0.02460069|non-instanced|28690576|92|16
41.71132|0.02397431|non-instanced|28690576|92|16
41.83593|0.0239029|non-instanced|28690576|92|16
41.84135|0.0238998|non-instanced|27973360|89|16
41.48775|0.0241035|non-instanced|28690576|92|16
41.31173|0.0242062|non-instanced|28690576|92|16
41.3435|0.0241876|non-instanced|28331968|88|16
42.61395|0.0234665|non-instanced|28690576|92|16
40.6433|0.0246043|non-instanced|28690576|92|16
42.80217|0.0233633|non-instanced|28690576|91|16
41.4221|0.0241417|non-instanced|28690576|92|16
41.38081|0.02416579|non-instanced|28331968|91|16
41.53842|0.0240741|non-instanced|28690576|92|16
41.07535|0.0243455|non-instanced|28690576|92|16
42.81792|0.02335471|non-instanced|28690576|92|16
41.54912|0.0240679|non-instanced|28690576|92|16
41.56484|0.02405879|non-instanced|28690576|92|16
41.67743|0.0239938|non-instanced|28331968|91|16
41.03658|0.0243685|non-instanced|28690576|92|16
44.56725|0.022438|non-instanced|28690576|92|16
44.17723|0.0226361|non-instanced|28690576|92|16
44.3764|0.0225345|non-instanced|28331968|91|16
43.91416|0.0227717|non-instanced|28331968|91|16
44.42233|0.0225112|non-instanced|28690576|92|16
46.28538|0.02160509|non-instanced|28690576|92|16
46.8099|0.021363|non-instanced|28331968|91|16
45.63231|0.0219143|non-instanced|28690576|92|16
47.07145|0.0212443|non-instanced|28690576|92|16
45.74315|0.0218612|non-instanced|28690576|92|16
50.58681|0.019768|non-instanced|28690576|92|16
49.28488|0.0202902|non-instanced|28331968|91|16
48.7624|0.0205076|non-instanced|28690576|92|16
49.11713|0.0203595|non-instanced|28331968|91|16
48.84696|0.0204721|non-instanced|28690576|92|16
48.51614|0.0206117|non-instanced|27614752|91|16
54.33837|0.0184032|non-instanced|28690576|92|16
51.65823|0.019358|non-instanced|28690576|92|16
52.66206|0.018989|non-instanced|28690576|92|16
52.03482|0.0192179|non-instanced|28690576|92|16
51.355|0.0194723|non-instanced|28690576|92|9
27.41228|0.03647999|non-instanced|16139294|57|9
55.9854|0.0178618|non-instanced|16139294|57|9
54.34812|0.0183999|non-instanced|16139294|57|9
55.6892|0.0179568|non-instanced|16139294|57|9
54.58396|0.0183204|non-instanced|16139294|57|9
56.47868|0.0177058|non-instanced|16139294|57|9
48.28865|0.0207088|non-instanced|16139294|57|9
35.66245|0.0280407|non-instanced|15780686|56|9
70.21535|0.0142419|non-instanced|15780686|56|9
40.45504|0.0247188|non-instanced|16139294|57|9
56.2892|0.0177654|non-instanced|16139294|57|9
57.7811|0.0173067|non-instanced|15780686|55|9
45.9618|0.0217572|non-instanced|15780686|55|9
73.1069|0.0136786|non-instanced|16139294|57|9
54.35373|0.018398|non-instanced|16139294|57|9
56.1785|0.0178004|non-instanced|16139294|57|9
55.94688|0.0178741|non-instanced|16139294|57|9
51.99586|0.0192323|non-instanced|16139294|57|9
61.17481|0.0163466|non-instanced|16139294|57|9
56.12459|0.0178175|non-instanced|15780686|55|9
55.96504|0.0178683|non-instanced|16139294|57|9
59.02281|0.0169426|non-instanced|15422078|54|9
55.8653|0.0179002|non-instanced|16139294|57|9
55.97286|0.0178658|non-instanced|16139294|57|9
54.76722|0.0182591|non-instanced|15422078|54|9
57.53277|0.0173814|non-instanced|16139294|57|9
54.24905|0.0184335|non-instanced|16139294|57|9
53.91359|0.0185482|non-instanced|16139294|57|9
59.32572|0.01685609|non-instanced|16139294|57|9
56.05536|0.01783951|non-instanced|16139294|57|9
58.8727|0.0169858|non-instanced|16139294|57|9
58.85677|0.0169904|non-instanced|16139294|57|9
57.24984|0.0174673|non-instanced|15063470|54|9
57.47588|0.0173986|non-instanced|16139294|56|9
59.18632|0.0168958|non-instanced|16139294|57|9
59.24908|0.0168779|non-instanced|16139294|57|9
63.71212|0.0156956|non-instanced|16139294|57|9
60.70207|0.0164739|non-instanced|16139294|57|9
60.7958|0.01644851|non-instanced|16139294|57|9
60.51256|0.0165255|non-instanced|16139294|57|9
60.92062|0.0164148|non-instanced|16139294|57|9
63.02152|0.01586759|non-instanced|15780686|56|9
64.06313|0.0156096|non-instanced|16139294|57|9
62.95127|0.0158853|non-instanced|16139294|57|9
63.56877|0.015731|non-instanced|16139294|57|9
62.01357|0.0161255|non-instanced|16139294|57|9
64.20382|0.0155754|non-instanced|16139294|57|9
63.35849|0.01578321|non-instanced|16139294|57|9
63.13051|0.0158402|non-instanced|16139294|57|9
61.18754|0.0163432|non-instanced|16139294|57|9
66.17213|0.0151121|non-instanced|16139294|57|9
59.98584|0.0166706|non-instanced|16139294|57|9
71.4388|0.01399799|non-instanced|16139294|57|9
67.68829|0.0147736|non-instanced|16139294|57|9
61.10975|0.016364|non-instanced|16139294|57|9
70.84764|0.0141148|non-instanced|15780686|56|9
67.6512|0.0147817|non-instanced|16139294|56|9
65.43903|0.0152814|non-instanced|15422078|55|9
67.90897|0.01472559|non-instanced|16139294|57|9
67.40089|0.0148366|non-instanced|16139294|54|9
53.50854|0.01868861|non-instanced|16139294|57|9
88.51361|0.0112977|non-instanced|16139294|57|9
66.93484|0.0149399|non-instanced|16139294|57|9
67.49143|0.01481669|non-instanced|16139294|57|9
69.31687|0.0144265|non-instanced|16139294|57|9
67.72269|0.0147661|non-instanced|15780686|57|9
69.2468|0.0144411|non-instanced|16139294|57|9
68.47906|0.014603|non-instanced|16139294|57|4
33.88257|0.0295137|non-instanced|7174094|32|4
69.82509|0.0143215|non-instanced|7174094|32|4
70.11296|0.0142627|non-instanced|7174094|31|4
68.62191|0.0145726|non-instanced|7174094|32|4
69.57104|0.0143738|non-instanced|7174094|32|4
68.78668|0.0145377|non-instanced|7174094|32|4
68.93224|0.014507|non-instanced|7174094|32|4
