FPS|deltaTimeS|renderingMode|totalObjectCount|visibleObjectCount|culledObjectCount|
88.75008|0.01126759|frustum|2500|2000|500
88.1655|0.0113423|frustum|2500|2000|500
88.97587|0.011239|frustum|2500|2000|500
88.55911|0.01129189|frustum|2500|2000|500
88.46191|0.0113043|frustum|2500|2000|500
88.56844|0.0112907|frustum|2500|2000|500
89.19334|0.0112116|frustum|2500|2000|500
88.39624|0.0113127|frustum|2500|2000|500
88.21295|0.0113362|frustum|2500|2000|500
89.18781|0.01121229|frustum|2500|2000|500
88.24644|0.0113319|frustum|2500|2000|500
88.70122|0.0112738|frustum|2500|2000|500
88.25427|0.0113309|frustum|2500|2000|500
88.79889|0.0112614|frustum|2500|2000|500
88.14144|0.0113454|frustum|2500|2000|500
88.7209|0.0112713|frustum|2500|2000|500
89.54156|0.011168|frustum|2500|2000|500
88.2636|0.0113297|frustum|2500|2000|500
87.80712|0.0113886|frustum|2500|2000|500
88.76733|0.01126541|frustum|2500|2000|500
88.9688|0.01123989|frustum|2500|2000|500
88.74846|0.0112678|frustum|2500|2000|500
88.76343|0.0112659|frustum|2500|2000|500
88.72168|0.0112712|frustum|2500|2000|500
88.94901|0.0112424|frustum|2500|2000|500
87.69003|0.01140381|frustum|2500|2000|500
88.17878|0.0113406|frustum|2500|2000|500
85.47226|0.0116997|frustum|2500|2000|500
87.15512|0.0114738|frustum|2500|2000|500
89.48863|0.0111746|frustum|2500|2000|500
89.34954|0.011192|frustum|2500|2000|500
87.82024|0.0113869|frustum|2500|2000|500
89.66758|0.0111523|frustum|2500|2000|500
88.38998|0.0113135|frustum|2500|2000|500
88.32675|0.0113216|frustum|2500|2000|500
87.84489|0.0113837|frustum|2500|2000|500
89.23953|0.0112058|frustum|2500|2000|500
88.44466|0.0113065|frustum|2500|2000|500
88.3026|0.0113247|frustum|2500|2000|500
88.90704|0.0112477|frustum|2500|2000|500
87.46762|0.0114328|frustum|2500|2000|500
89.10036|0.0112233|frustum|2500|2000|500
88.21064|0.0113365|frustum|2500|2000|500
88.6572|0.0112794|frustum|2500|2000|500
