deltaTimeS|cameraDistance|lod_level
0.005760799|9.512764|2
0.005270401|9.512764|2
0.004558695|9.512764|2
0.004605506|9.512764|2
0.007192|9.512764|2
0.006356597|9.512764|2
0.005880804|9.512764|2
0.005013499|9.512764|2
0.0049295|9.512764|2
0.005609396|9.512764|2
0.006644104|9.512764|2
0.004851595|9.512764|2
0.005294501|9.512764|2
0.005262203|9.512764|2
0.004304202|9.512764|2
0.004672498|9.512764|2
0.007242297|9.512764|2
0.0057134|9.512764|2
0.005062904|9.512764|2
0.005019799|9.512764|2
0.005066596|9.512764|2
0.004436905|9.512764|2
0.0066187|9.512764|2
0.0053402|9.512764|2
0.005088896|9.512764|2
0.006196705|9.512764|2
0.004933596|9.512764|2
0.006585402|9.512764|2
0.0050187|9.512764|2
0.0044089|9.512764|2
0.0045053|9.512764|2
0.006146195|9.512764|2
0.0124568|9.512764|2
0.008731803|9.512764|2
0.008491901|9.512764|2
0.01040159|9.512764|2
0.009116603|9.512764|2
0.009109|9.512764|2
0.009435402|9.512764|2
0.0118766|9.512764|2
0.009291397|9.512764|2
0.0213515|9.512764|2
0.004842595|9.512764|2
0.008491504|9.512764|2
0.006303295|9.512764|2
0.0053964|9.512764|2
0.005793502|9.512764|2
0.005252402|9.512764|2
0.005383397|9.512764|2
0.006819303|9.512764|2
0.005483199|9.512764|2
0.004425397|9.512764|2
0.005336806|9.512764|2
0.006345295|9.512764|2
0.005000206|9.512764|2
0.006201998|9.512764|2
0.006409503|9.512764|2
0.005104797|9.512764|2
0.006851198|9.512764|2
0.006749405|9.512764|2
0.004487798|9.512764|2
0.005625|9.512764|2
0.005426701|9.512764|2
0.004491702|9.512764|2
0.005605995|9.512764|2
0.007070302|9.512764|2
0.005131498|9.512764|2
0.006096705|9.512764|2
0.005218395|9.512764|2
0.004444104|9.512764|2
0.005686799|9.512764|2
0.007164895|9.512764|2
0.005725801|9.512764|2
0.006539406|9.512764|2
0.004944196|9.512764|2
0.004273299|9.512764|2
0.005630903|9.512764|2
0.004705095|9.512764|2
0.004667404|9.512764|2
0.005873498|9.512764|2
0.0065911|9.512764|2
0.0048598|9.512764|2
0.005469699|9.512764|2
0.006032901|9.512764|2
0.004410303|9.512764|2
0.0047964|9.512764|2
0.007854995|9.512764|2
0.005507299|9.512764|2
0.005989201|9.512764|2
0.004856505|9.512764|2
0.004706498|9.512764|2
0.005456803|9.512764|2
0.006431094|9.512764|2
0.006406406|9.512764|2
0.005784297|9.512764|2
0.0050044|9.512764|2
0.004631498|9.512764|2
0.007471202|9.512764|2
0.006229202|9.512764|2
0.005221698|9.512764|2
0.005786798|9.512764|2
0.005187798|9.512764|2
0.004641801|9.512764|2
0.0054599|9.512764|2
0.004947399|9.512764|2
0.004568601|9.512764|2
0.004991901|9.512764|2
0.006822903|9.512764|2
0.005827296|9.512764|2
0.0062268|9.512764|2
0.006489101|9.512764|2
0.004922003|9.512764|2
0.004289597|9.512764|2
0.005969799|9.512764|2
0.006241504|9.512764|2
0.005315696|9.512764|2
0.005991603|9.512764|2
0.004945104|9.512764|2
0.004383199|9.512764|2
0.006834999|9.512764|2
0.006026601|9.512764|2
0.005044295|9.512764|2
0.005362004|9.512764|2
0.0049411|9.512764|2
0.004634701|9.512764|2
0.004555895|9.512764|2
0.006880301|9.512764|2
0.006588301|9.512764|2
0.004438301|9.512764|2
0.005815604|9.512764|2
0.005243396|9.512764|2
0.004784899|9.512764|2
0.006155804|9.512764|2
0.006184198|9.512764|2
0.005016702|9.512764|2
0.006313095|9.512764|2
0.005686699|9.512764|2
0.005261302|9.512764|2
0.0074215|9.512764|2
0.006229804|9.512764|2
0.0046304|9.512764|2
0.005926998|9.512764|2
0.004467999|9.512764|2
0.005070302|9.512764|2
0.005934396|9.512764|2
0.006449001|9.512764|2
0.004879904|9.512764|2
0.006145599|9.512764|2
0.005214796|9.512764|2
0.004908603|9.512764|2
0.006499603|9.512764|2
0.006585594|9.512764|2
0.005291702|9.512764|2
0.005676899|9.512764|2
0.005430201|9.512764|2
0.0052259|9.512764|2
0.0043545|9.512764|2
0.006105201|9.512764|2
0.0064857|9.512764|2
0.0050036|9.512764|2
0.005382299|9.512764|2
0.004698901|9.512764|2
0.004696095|9.512764|2
0.005171804|9.512764|2
0.0066857|9.512764|2
0.005849001|9.512764|2
0.005521202|9.512764|2
0.005539994|9.512764|2
0.004584899|9.512764|2
0.004530506|9.512764|2
0.007410098|9.512764|2
0.005875496|9.512764|2
0.005583206|9.512764|2
0.0055384|9.512764|2
0.004898399|9.512764|2
0.004638202|9.512764|2
0.007198894|9.512764|2
0.005890101|9.512764|2
0.005857001|9.512764|2
0.005250099|9.512764|2
0.0047768|9.512764|2
0.005303203|9.512764|2
0.006898597|9.512764|2
0.004739002|9.512764|2
0.005869097|9.512764|2
0.005323902|9.512764|2
0.004463102|9.512764|2
0.004650999|9.512764|2
0.007049298|9.512764|2
0.006732901|9.512764|2
0.0064063|9.512764|2
0.005197903|9.512764|2
0.004734899|9.512764|2
0.005896301|9.512764|2
0.007057101|9.512764|2
0.005736295|9.512764|2
0.006029401|9.512764|2
0.004728302|9.512764|2
0.004951502|9.512764|2
0.005772095|9.512764|2
0.004459403|9.512764|2
0.004449695|9.512764|2
0.005268807|9.512764|2
0.0065964|9.512764|2
0.005372194|9.512764|2
0.005938804|9.512764|2
0.005443098|9.512764|2
0.005165802|9.512764|2
0.005575496|9.512764|2
0.007082001|9.512764|2
0.005386401|9.512764|2
0.0058929|9.512764|2
0.0055035|9.512764|2
0.005397201|9.512764|2
0.005937996|9.512764|2
0.006224001|9.512764|2
0.004828501|9.512764|2
0.005894303|9.512764|2
0.004764796|9.512764|2
0.004913102|9.512764|2
0.0066724|9.512764|2
0.006831101|9.512764|2
0.004805796|9.512764|2
0.005894303|9.512764|2
0.0050214|9.512764|2
0.004893701|9.512764|2
0.0052911|9.512764|2
0.004744601|9.512764|2
0.004905102|9.512764|2
0.005120195|9.512764|2
0.006771598|9.512764|2
0.005168303|9.512764|2
0.006303097|9.512764|2
0.0061357|9.512764|2
0.004991702|9.512764|2
0.006411402|9.512764|2
0.006276396|9.512764|2
0.004985303|9.512764|2
0.005771903|9.512764|2
0.005098994|9.512764|2
0.004548406|9.512764|2
0.0053473|9.512764|2
0.006908199|9.512764|2
0.004735501|9.512764|2
0.005638499|9.512764|2
0.004976701|9.512764|2
0.004824497|9.512764|2
0.004905903|9.512764|2
0.006134999|9.512764|2
0.006874901|9.512764|2
0.005831101|9.512764|2
0.005342099|9.512764|2
0.004827898|9.512764|2
0.006489002|9.512764|2
0.006121599|9.512764|2
0.005082901|9.512764|2
0.005935495|9.512764|2
0.004759503|9.512764|2
0.006959297|9.512764|2
0.004600106|9.512764|2
0.005560197|9.512764|2
0.007381704|9.512764|2
0.005273498|9.512764|2
0.0063|9.512764|2
0.0083857|9.512764|2
0.004568098|9.512764|2
0.0058447|9.512764|2
0.006444204|9.512764|2
0.005037401|9.512764|2
0.006240094|9.512764|2
0.005619905|9.512764|2
0.0051785|9.512764|2
0.006545699|9.512764|2
0.006117701|9.512764|2
0.004956697|9.512764|2
0.005667099|9.512764|2
0.004342099|9.512764|2
0.0043312|9.512764|2
0.006098101|9.512764|2
0.006019303|9.512764|2
0.004544303|9.512764|2
0.005703493|9.512764|2
0.0047187|9.512764|2
0.004295401|9.512764|2
0.0042848|9.512764|2
0.006491504|9.512764|2
0.005939598|9.512764|2
0.005679797|9.512764|2
0.006255102|9.512764|2
0.005181002|9.512764|2
0.004693601|9.512764|2
0.005953501|9.512764|2
0.006135899|9.512764|2
0.005278302|9.512764|2
0.005603897|9.512764|2
0.005217297|9.512764|2
0.004221004|9.512764|2
0.005868098|9.512764|2
0.007561997|9.512764|2
0.005854103|9.512764|2
0.005959899|9.512764|2
0.005218098|9.512764|2
0.004306101|9.512764|2
0.005084403|9.512764|2
0.0076965|9.512764|2
0.004867701|9.512764|2
0.005980399|9.512764|2
0.005196996|9.512764|2
0.0056733|9.512764|2
0.0045089|9.512764|2
0.006749702|9.512764|2
0.007292|9.512764|2
0.006176403|9.512764|2
0.005176899|9.512764|2
0.0049723|9.512764|2
0.006621698|9.512764|2
0.007549901|9.512764|2
0.005744799|9.514466|2
0.005749298|9.516747|2
0.004541|9.520017|2
0.004208404|9.523215|2
0.005823398|9.526708|2
0.005050298|9.532554|2
0.004425304|9.538385|2
0.005976495|9.54408|2
0.006283702|9.552837|2
0.005490299|9.563224|2
0.007169303|9.573199|2
0.005115795|9.58776|2
0.004886402|9.598932|3
0.008509099|9.610317|3
0.005987103|9.632304|3
0.005084899|9.648847|3
0.005317403|9.663668|3
0.004968594|9.680011|3
0.004929401|9.69602|3
0.006723505|9.712629|3
0.005857398|9.736633|3
0.005613698|9.75857|3
0.005818502|9.780536|3
0.004439201|9.804315|3
0.0044143|9.823047|3
0.006733099|9.842255|3
0.005789803|9.872909|3
0.004699894|9.900269|3
0.006180605|9.92314|3
0.005500595|9.954357|3
0.004712904|9.983046|3
0.005547697|10.00829|3
0.004656299|10.03892|3
0.004959404|10.06529|3
0.005603302|10.0941|3
0.006515795|10.12759|3
0.006853805|10.16781|3
0.005095493|10.21151|3
0.005339406|10.24479|3
0.004543899|10.2805|3
0.005186699|10.31151|3
0.007495096|10.34772|3
0.007355704|10.39836|3
0.004991199|10.44645|3
0.005484297|10.47833|3
0.004614605|10.51247|3
0.005759297|10.54055|3
0.006427402|10.57462|3
0.006474695|10.6114|3
0.005594806|10.6472|3
0.006530399|10.6772|3
0.006251396|10.71094|3
0.004831803|10.74208|3
0.006239498|10.76544|3
0.005183702|10.79445|3
0.004229096|10.81775|3
0.005425503|10.83623|3
0.004717602|10.85905|3
0.004867297|10.87823|3
0.0055625|10.89731|3
0.0065938|10.91819|3
0.005061897|10.94164|3
0.005230804|10.95887|3
0.0048018|10.97587|3
0.004722598|10.99078|3
0.004275503|11.00478|3
0.007073498|11.0169|3
0.007230598|11.03547|3
0.004867404|11.05289|3
0.006042297|11.06391|3
0.004623101|11.07649|3
0.005505804|11.08548|3
0.005327898|11.09528|3
0.007501601|11.10391|3
0.005725397|11.11439|3
0.005679301|11.1214|3
0.005852501|11.1274|3
0.004489201|11.13255|3
0.004796499|11.1359|3
0.004299802|11.13879|3
0.005808199|11.14083|3
0.006759495|11.14257|3
0.005161501|11.14324|3
0.005744303|11.14324|3
0.005063301|11.14324|3
0.004871797|11.14324|3
0.005896804|11.14324|3
0.007709099|11.14324|3
0.005817297|11.14324|3
0.006168799|11.14324|3
0.0047794|11.14324|3
0.004911203|11.14324|3
0.005416199|11.14324|3
0.004344997|11.14324|3
0.004962302|11.14324|3
0.006926899|11.14324|3
0.0078126|11.14324|3
0.004677601|11.14324|3
0.005439803|11.14324|3
0.004821599|11.14324|3
0.004792396|11.14324|3
0.005722201|11.14324|3
0.006549001|11.14324|3
0.004713499|11.14324|3
0.005099199|11.14324|3
0.005262103|11.14324|3
0.004850602|11.14324|3
0.004438194|11.14324|3
0.006775106|11.14324|3
0.005687897|11.14324|3
0.004964697|11.14324|3
0.005704103|11.14324|3
0.005067602|11.14324|3
0.005011898|11.14324|3
0.004462798|11.14324|3
0.006344806|11.14324|3
0.008134998|11.14324|3
0.004865902|11.14324|3
0.0061911|11.14324|3
0.005198399|11.14324|3
0.005237798|11.14324|3
0.006414803|11.14324|3
0.006151998|11.14324|3
0.004899001|11.14324|3
0.005894501|11.14324|3
0.006365597|11.14324|3
0.0056348|11.14324|3
0.007221202|11.14324|3
0.005278798|11.14324|3
0.005571698|11.14324|3
0.005319105|11.14324|3
0.004899596|11.14324|3
0.005506406|11.14324|3
0.006598696|11.14324|3
0.004755903|11.14324|3
0.005388698|11.14324|3
0.005112599|11.14324|3
0.004488201|11.14324|3
0.005461303|11.14324|3
0.006369097|11.14324|3
0.005135098|11.14324|3
0.005440703|11.14324|3
0.005642602|11.14324|3
0.005172399|11.14324|3
0.0044777|11.14324|3
0.007455796|11.14324|3
0.006325099|11.14324|3
0.005511104|11.14324|3
0.005185799|11.14324|3
0.004791398|11.14324|3
0.004735899|11.14324|3
0.005816603|11.14324|3
0.006643502|11.14324|3
0.005336196|11.14324|3
0.005680003|11.14324|3
0.004471698|11.14324|3
0.004253904|11.14324|3
0.004211997|11.14324|3
0.006481902|11.14324|3
0.005910899|11.14324|3
0.005144799|11.14324|3
0.006321003|11.14324|3
0.005254996|11.14324|3
0.005113499|11.14324|3
0.0072294|11.14324|3
0.0059714|11.14324|3
0.004529004|11.14324|3
0.0060571|11.14324|3
0.004999497|11.14324|3
0.004397399|11.14324|3
0.005970699|11.14324|3
0.007427006|11.14324|3
0.004733496|11.14324|3
0.0058116|11.14324|3
0.005082504|11.14324|3
0.004669296|11.14324|3
0.005613698|11.14324|3
0.007477905|11.14324|3
0.006548795|11.14324|3
0.006369104|11.14324|3
0.005285501|11.14324|3
0.004563995|11.14324|3
0.0052848|11.14324|3
0.004450602|11.14324|3
0.004552898|11.14324|3
0.004691397|11.14324|3
0.007912401|11.14324|3
0.0049795|11.14324|3
0.005891504|11.14324|3
0.007218998|11.14324|3
0.005993502|11.1448|3
0.005550496|11.14716|3
0.006295606|11.15028|3
0.005552997|11.15499|3
0.005502196|11.16008|3
0.004882901|11.16602|3
0.005149199|11.172|3
0.005529301|11.17911|3
0.006550404|11.18765|3
0.0046062|11.19905|3
0.005502594|11.20771|3
0.004582504|11.21895|3
0.004108|11.22894|3
0.004666397|11.2384|3
0.005985204|11.2498|3
0.005852395|11.26549|3
0.007647499|11.28186|3
0.005719402|11.3015|3
0.005122803|11.31521|3
0.0055241|11.3267|3
0.006915597|11.33819|3
0.005424802|11.35113|3
0.004246103|11.3604|3
0.005196294|11.36713|3
0.0048464|11.37454|3
0.004399802|11.38076|3
0.004939803|11.38582|3
0.005509899|11.39078|3
0.006443601|11.3954|3
0.004711997|11.39956|3
0.006215902|11.40193|3
0.0053776|11.40392|3
0.004205796|11.40477|3
0.0062197|11.4049|3
0.007725602|11.4049|3
0.006183801|11.4049|3
0.0061446|11.4049|3
0.005016496|11.4049|3
0.004545004|11.4049|3
0.006794197|11.4049|3
0.005197498|11.4049|3
0.005116305|11.4049|3
0.006137798|11.4049|3
0.004829797|11.4049|3
0.004788903|11.4049|3
0.006687103|11.4049|3
0.0057812|11.4049|3
0.005121195|11.4049|3
0.005480201|11.4049|3
0.004757299|11.4049|3
0.004545805|11.4049|3
0.006072498|11.4049|3
0.004975496|11.4049|3
0.004457604|11.4049|3
0.005914498|11.4049|3
0.007735899|11.4049|3
0.0059822|11.4049|3
0.005903805|11.4049|3
0.0045259|11.4049|3
0.004310898|11.4049|3
0.005215001|11.4049|3
0.004729294|11.4049|3
0.0043214|11.4049|3
0.004421606|11.4049|3
0.0061866|11.4049|3
0.005812599|11.4049|3
0.0045321|11.4049|3
0.005846294|11.4049|3
0.004797704|11.4049|3
0.004496499|11.4049|3
0.004946301|11.4049|3
0.006467198|11.4049|3
0.007396599|11.4049|3
0.0051223|11.4049|3
0.006263202|11.4049|3
0.0053518|11.4049|3
0.004782199|11.4049|3
0.005899702|11.4049|3
0.006592|11.4049|3
0.005082802|11.4049|3
0.005559098|11.4049|3
0.005034198|11.4049|3
0.0047786|11.4049|3
0.005800503|11.4049|3
0.006334396|11.4049|3
0.005201701|11.4049|3
0.005884403|11.4049|3
0.0063661|11.4049|3
0.004762798|11.4049|3
0.005447003|11.4049|3
0.005120295|11.4049|3
0.004708603|11.4049|3
0.005423399|11.4049|3
0.006266298|11.4049|3
0.0049205|11.4049|3
0.005338705|11.4049|3
0.005016|11.4049|3
0.004710296|11.4049|3
0.0042455|11.4049|3
0.006524504|11.4049|3
0.005652098|11.4049|3
0.004596903|11.4049|3
0.005982795|11.4049|3
0.004656803|11.4049|3
0.004322003|11.4049|3
0.005443594|11.4049|3
0.004859502|11.4049|3
0.005042099|11.4049|3
0.0054152|11.4049|3
0.0067116|11.4049|3
0.005535098|11.4049|3
0.0059125|11.4049|3
0.005285501|11.4049|3
0.004693502|11.4049|3
0.006345302|11.4049|3
0.007587996|11.4049|3
0.004883603|11.4049|3
0.0054563|11.4049|3
0.004745798|11.4049|3
0.004715802|11.4049|3
0.004438102|11.4049|3
0.008334999|11.4049|3
0.005399398|11.4049|3
0.005620599|11.4049|3
0.006220203|11.4049|3
0.004906399|11.4049|3
0.0048098|11.4049|3
0.006805201|11.4049|3
0.005926396|11.4049|3
0.005280803|11.4049|3
0.005888896|11.4049|3
0.004712706|11.4049|3
0.005014597|11.4049|3
0.004267|11.4049|3
0.006662401|11.4049|3
0.006210601|11.4049|3
0.005423001|11.4049|3
0.0062125|11.4049|3
0.0051956|11.4049|3
0.006105697|11.4049|3
0.007674001|11.4049|3
0.004945302|11.4049|3
0.005795798|11.4049|3
0.005253302|11.4049|3
0.004773597|11.4049|3
0.005632497|11.4049|3
0.006657802|11.4049|3
0.006315299|11.4049|3
0.004587401|11.4049|3
0.005607199|11.4049|3
0.004577005|11.4049|3
0.004741596|11.4049|3
0.004994303|11.4049|3
0.0062857|11.4049|3
0.007059198|11.4049|3
0.005267701|11.4049|3
0.006742396|11.4049|3
0.006489101|11.4049|3
0.005920401|11.4049|3
0.0064223|11.4049|3
0.005185799|11.4049|3
0.007479004|11.4049|3
0.004489498|11.4049|3
0.004327097|11.4049|3
0.006077601|11.4049|3
0.006470401|11.4049|3
0.006052196|11.4049|3
0.005417404|11.4049|3
0.005502296|11.4049|3
0.004297399|11.4049|3
0.005315207|11.4049|3
0.005300496|11.4049|3
0.004596903|11.4049|3
0.005457596|11.4049|3
0.007472399|11.4049|3
0.006357299|11.4049|3
0.006159205|11.4049|3
0.004633695|11.4049|3
0.004759906|11.4049|3
0.005315993|11.4049|3
0.004522506|11.4049|3
0.004215498|11.4049|3
0.004485403|11.4049|3
0.007167198|11.4049|3
0.006206399|11.4049|3
0.005621797|11.4049|3
0.005215505|11.4049|3
0.004495798|11.4049|3
0.004559502|11.4049|3
0.006487897|11.4049|3
0.005712599|11.4049|3
0.005217404|11.4049|3
0.005632199|11.4049|3
0.005222598|11.4049|3
0.004601502|11.4049|3
0.005337698|11.4049|3
0.004972201|11.4049|3
0.004825397|11.4049|3
0.0053919|11.4049|3
0.006556605|11.4049|3
0.006574199|11.4049|3
0.0058554|11.4049|3
0.0048777|11.4049|3
0.004334602|11.4049|3
0.0054893|11.4049|3
0.007435998|11.4049|3
0.0044518|11.4049|3
0.005308|11.4049|3
0.0052544|11.4049|3
0.004498299|11.4049|3
0.0043206|11.4049|3
0.005234899|11.4049|3
0.006198703|11.4049|3
0.005635998|11.4049|3
0.004988003|11.4049|3
0.006029096|11.4049|3
0.005695699|11.4049|3
0.004681101|11.4049|3
0.006136203|11.4049|3
0.0061455|11.4049|3
0.006370599|11.4049|3
0.005592496|11.4049|3
0.005228401|11.4049|3
0.004423901|11.4049|3
0.006292701|11.4049|3
0.006282398|11.4049|3
0.0045277|11.4049|3
0.005628699|11.4049|3
0.0049393|11.4049|3
0.0046035|11.4049|3
0.006056002|11.4049|3
0.006545203|11.4049|3
0.004685799|11.4049|3
0.006692297|11.4049|3
0.004855598|11.4049|3
0.004554103|11.4049|3
0.005920699|11.4049|3
0.005943403|11.4049|3
0.005331796|11.4049|3
0.005566|11.4049|3
0.005222704|11.4049|3
0.004429896|11.4049|3
0.005773901|11.4049|3
0.0107862|11.4049|3
0.005002806|11.4049|3
0.004709496|11.4049|3
0.004745599|11.4049|3
0.004292404|11.4049|3
0.006412798|11.4049|3
0.006067701|11.4049|3
0.005925602|11.4049|3
0.0054438|11.4049|3
0.0054902|11.4049|3
0.005338499|11.4049|3
0.007870698|11.4049|3
0.006136897|11.4049|3
0.005273505|11.4049|3
0.004862295|11.4049|3
0.004295004|11.4049|3
0.004743396|11.4049|3
0.0074821|11.4049|3
0.006634602|11.4049|3
0.006865498|11.4049|3
0.004727806|11.4049|3
0.005533999|11.4049|3
0.006186394|11.4049|3
0.006033404|11.4049|3
0.005016298|11.4049|3
0.005573703|11.4049|3
0.006345798|11.4049|3
0.004185098|11.4049|3
0.005512103|11.4049|3
0.005154897|11.4049|3
0.005034099|11.4049|3
0.006432405|11.4049|3
0.0059669|11.4049|3
0.005118495|11.4049|3
0.005412805|11.4049|3
0.004798002|11.4049|3
0.005031796|11.4049|3
0.005443303|11.4049|3
0.006385296|11.4049|3
0.0051991|11.4049|3
0.005236798|11.4049|3
0.004715802|11.4049|3
0.004746004|11.4049|3
0.004782199|11.4049|3
0.007774199|11.4049|3
0.005151701|11.4049|3
0.005622697|11.4049|3
0.004636104|11.4049|3
0.004849794|11.4049|3
0.005339605|11.4049|3
0.005790299|11.4049|3
0.004175099|11.4049|3
0.0046955|11.4049|3
0.005691397|11.4049|3
0.007033603|11.4049|3
0.004965597|11.4049|3
0.005765703|11.4049|3
0.004952502|11.4049|3
0.004425198|11.4049|3
0.004095798|11.4049|3
0.005594105|11.4049|3
0.006469799|11.4049|3
0.005933397|11.4049|3
0.007776204|11.4049|3
0.005049497|11.4049|3
0.004833801|11.4049|3
0.005116596|11.4049|3
0.006465901|11.4049|3
0.005129804|11.4049|3
0.0057554|11.4049|3
0.0043482|11.4049|3
0.004659999|11.4049|3
0.004180796|11.4049|3
0.006177303|11.4049|3
0.0058821|11.4049|3
0.004807597|11.4049|3
0.005550305|11.4049|3
0.004674497|11.4049|3
0.004530903|11.4049|3
0.004751701|11.4049|3
0.006726495|11.4049|3
0.005599603|11.4049|3
0.004869197|11.4049|3
0.0057465|11.4049|3
0.0050143|11.4049|3
0.004702707|11.4049|3
0.006573895|11.4049|3
0.006134304|11.4049|3
0.005102998|11.4049|3
0.005945798|11.4049|3
0.005050404|11.4049|3
0.0045482|11.4049|3
0.0047241|11.4049|3
0.005913499|11.4049|3
0.006392999|11.4049|3
0.005354004|11.4049|3
0.005656696|11.4049|3
0.005192198|11.4049|3
0.004705301|11.4049|3
0.005059205|11.4049|3
0.006528196|11.4049|3
0.005790901|11.4049|3
0.006213499|11.4049|3
0.005874504|11.4049|3
0.005723399|11.4049|3
0.0063767|11.4049|3
0.005854096|11.4049|3
0.004932703|11.4049|3
0.005919898|11.4049|3
0.005354599|11.4049|3
0.004539506|11.4049|3
0.0069795|11.4049|3
0.006142099|11.4049|3
0.005184198|11.4049|3
0.005778401|11.4049|3
0.004913499|11.4049|3
0.004187203|11.4049|3
0.005123399|11.4049|3
0.0070875|11.4049|3
0.004635601|11.4049|3
0.006212996|11.4049|3
0.006116199|11.4049|3
0.004655301|11.4049|3
0.005832504|11.4049|3
0.0065045|11.4049|3
0.004532497|11.4049|3
0.0059143|11.4049|3
0.005975404|11.4049|3
0.004731697|11.4049|3
0.005876701|11.4049|3
0.004761798|11.4049|3
0.004667999|11.4049|3
0.0066911|11.4049|3
0.006325205|11.4049|3
0.004624298|11.4049|3
0.005306201|11.4049|3
0.004825099|11.4049|3
0.004414399|11.4049|3
0.005603401|11.4049|3
0.006483603|11.4049|3
0.005177395|11.4049|3
0.005673604|11.4049|3
0.005020897|11.4049|3
0.004547902|11.4049|3
0.0048206|11.4049|3
0.006717801|11.4049|3
0.006921698|11.4049|3
0.006878798|11.4049|3
0.0046134|11.4049|3
0.0049295|11.4049|3
0.005737904|11.4049|3
0.006115597|11.4049|3
0.004886203|11.4049|3
0.005176297|11.4049|3
0.0046616|11.4049|3
0.004695904|11.4049|3
0.005643197|11.4049|3
0.0059785|11.4049|3
0.004710601|11.4049|3
0.004366298|11.4049|3
0.004339803|11.4049|3
0.006182795|11.4049|3
0.005855903|11.4049|3
0.005118899|11.4049|3
0.006413804|11.4049|3
0.004625298|11.4049|3
0.004599298|11.4049|3
0.005959304|11.4049|3
0.007295699|11.4049|3
0.004697095|11.4049|3
0.005652402|11.4049|3
0.005041603|11.4049|3
0.004377296|11.4049|3
0.004173002|11.4049|3
0.004866298|11.4049|3
0.007618105|11.4049|3
0.005024794|11.4049|3
0.005761303|11.4049|3
0.004615802|11.4049|3
0.004421896|11.4049|3
0.005416305|11.4049|3
0.006956399|11.4049|3
0.005587401|11.4049|3
0.005464796|11.4049|3
0.004732001|11.4049|3
0.004518403|11.4049|3
0.005399497|11.4049|3
0.006609602|11.4049|3
0.004915696|11.4049|3
0.005009304|11.4049|3
0.005390802|11.4049|3
0.004727098|11.4049|3
0.004042496|11.4049|3
0.006927501|11.4049|3
0.005826502|11.4049|3
0.005118502|11.4049|3
0.006205697|11.4049|3
0.0058848|11.4049|3
0.004435402|11.4049|3
0.007369799|11.4049|3
0.005173299|11.4049|3
0.005900503|11.4049|3
0.004883199|11.4049|3
0.004751098|11.4049|3
0.004734098|11.4049|3
0.006776998|11.4049|3
0.005412805|11.4049|3
0.005621896|11.4049|3
0.0050607|11.4049|3
0.004905804|11.4049|3
0.004981796|11.4049|3
0.0058848|11.4049|3
0.007185906|11.4049|3
0.005213896|11.4049|3
0.0056223|11.4049|3
0.005047201|11.4049|3
0.004590802|11.4049|3
0.005804698|11.4049|3
0.006825397|11.4049|3
0.005519005|11.4049|3
0.0056545|11.4049|3
0.0051419|11.4049|3
0.004826098|11.4049|3
0.006015398|11.4049|3
0.006149801|11.4049|3
0.004646797|11.4049|3
0.004767503|11.4049|3
0.0049304|11.4049|3
0.0048785|11.4049|3
0.0045776|11.4049|3
0.006624795|11.4049|3
0.006549802|11.4049|3
0.004398703|11.4049|3
0.005302601|11.4049|3
0.004577998|11.4049|3
0.004588598|11.4049|3
0.005128104|11.4049|3
0.007396301|11.4049|3
0.005251899|11.4049|3
0.004494196|11.4049|3
0.0052723|11.4049|3
0.004478501|11.4049|3
0.004598703|11.4049|3
0.004354698|11.4049|3
0.007457596|11.4049|3
0.005403805|11.4049|3
0.004970401|11.4049|3
0.0053991|11.4049|3
0.004873094|11.4049|3
0.004159304|11.4049|3
0.006253897|11.4049|3
0.014389|11.4049|3
0.005181498|11.4049|3
0.005896202|11.4049|3
0.006663301|11.40594|3
0.006597102|11.40845|3
0.00615|11.41223|3
0.005230896|11.41688|3
0.0059357|11.42166|3
0.004738102|11.42813|3
0.006696797|11.43397|3
0.005997399|11.44356|3
0.005697506|11.45323|3
0.005242099|11.46339|3
0.004834198|11.47355|3
0.004740901|11.48362|3
0.007694097|11.49418|3
0.0071437|11.51307|3
0.006888903|11.53214|3
0.004944699|11.55195|3
0.004426998|11.5669|3
0.005526701|11.58086|3
0.007677997|11.59922|3
0.004977601|11.62648|3
0.005206803|11.6449|3
0.005050801|11.66497|3
0.004478699|11.68521|3
0.005053501|11.70375|3
0.006938095|11.72544|3
0.005321705|11.75665|3
0.005878997|11.78144|3
0.004684099|11.80986|3
0.005168403|11.83317|3
0.005220599|11.85967|3
0.0068848|11.88727|3
0.005901602|11.92507|3
0.005816298|11.95852|3
0.005567404|11.9925|3
0.005012096|12.02596|3
0.0058794|12.05683|3
0.006703203|12.09407|3
0.004714895|12.13788|3
0.005758099|12.16936|3
0.005427204|12.20879|3
0.006011196|12.24685|3
0.007409701|12.29007|3
0.005416504|12.345|3
0.004549596|12.38604|3
0.006295203|12.42112|3
0.006271202|12.47085|3
0.004559899|12.52157|3
0.007878798|12.55908|3
0.005590002|12.62573|3
0.005272598|12.67396|3
0.005925701|12.72029|3
0.004648399|12.7734|3
0.005473002|12.81571|3
0.007239902|12.86643|3
0.004902494|12.93509|3
0.005539803|12.9823|3
0.004623299|13.03657|3
0.004325|13.0825|3
0.004545202|13.12565|3
0.006761394|13.17099|3
0.005662606|13.23844|3
0.0049687|13.29493|3
0.005412195|13.3445|3
0.004380704|13.3985|3
0.004186494|13.4422|3
0.006732802|13.48397|3
0.006461905|13.55115|3
0.005225793|13.61562|3
0.005482603|13.66776|3
0.004708199|13.72246|3
0.004739597|13.76944|3
0.006119203|13.81673|3
