timestamp|mode|fps|frametime_ms|render_texture_width|render_texture_height|secondary_camera_enabled|secondary_camera_update_rate|draw_calls|batches|tris|visible_object_count
38.57119|baseline|91.88642|10.883|0|0|False|1:1|131|131|40525650|60
38.5822|baseline|92.21606|10.8441|0|0|False|1:1|132|132|40884258|60
38.59271|baseline|93.53221|10.6915|0|0|False|1:1|132|132|40884258|60
38.60362|baseline|93.03712|10.7484|0|0|False|1:1|132|131|40167042|60
38.61411|baseline|93.99734|10.6386|0|0|False|1:1|131|131|40525650|60
38.62489|baseline|93.90727|10.6488|0|0|False|1:1|132|132|40884258|60
38.63559|baseline|93.62157|10.6813|0|0|False|1:1|132|132|40884258|60
38.64617|baseline|93.16715|10.7334|0|0|False|1:1|132|132|40884258|60
38.65726|baseline|91.39931|10.941|0|0|False|1:1|132|132|40884258|60
38.66795|baseline|92.63976|10.7945|0|0|False|1:1|132|132|40884258|60
38.67965|baseline|86.39383|11.5749|0|0|False|1:1|133|133|40884260|60
38.6905|baseline|90.72021|11.0229|0|0|False|1:1|132|132|40884258|60
38.70454|baseline|71.70207|13.9466|0|0|False|1:1|132|132|40884258|60
38.71412|baseline|103.4779|9.663903|0|0|False|1:1|132|132|40884258|60
38.72495|baseline|93.99115|10.6393|0|0|False|1:1|132|132|40884258|60
38.73571|baseline|92.53692|10.8065|0|0|False|1:1|132|132|40884258|60
38.74621|baseline|93.86149|10.654|0|0|False|1:1|132|132|40884258|60
38.75745|baseline|90.54936|11.0437|0|0|False|1:1|132|132|40884258|60
38.7681|baseline|92.30117|10.8341|0|0|False|1:1|132|132|40884258|60
38.77902|baseline|93.06651|10.745|0|0|False|1:1|132|132|40884258|60
38.78955|baseline|93.57339|10.6868|0|0|False|1:1|132|132|40884258|60
38.80197|baseline|80.80285|12.3758|0|0|False|1:1|132|132|40884258|60
38.81095|baseline|110.6844|9.0347|0|0|False|1:1|132|132|40884258|60
38.8222|baseline|91.44445|10.9356|0|0|False|1:1|132|132|40884258|60
38.83251|baseline|93.78664|10.6625|0|0|False|1:1|132|132|40884258|60
38.84409|baseline|87.7547|11.3954|0|0|False|1:1|133|133|40884260|60
38.85505|baseline|91.7625|10.8977|0|0|False|1:1|132|132|40884258|60
38.86612|baseline|88.83439|11.2569|0|0|False|1:1|132|132|40884258|60
38.87702|baseline|92.34979|10.82839|0|0|False|1:1|132|132|40884258|60
38.88789|baseline|91.09871|10.9771|0|0|False|1:1|132|132|40884258|60
38.89942|baseline|88.16633|11.3422|0|0|False|1:1|132|132|40884258|60
38.9098|baseline|94.40728|10.5924|0|0|False|1:1|132|132|40884258|60
38.92085|baseline|92.01752|10.8675|0|0|False|1:1|132|132|40884258|60
38.93496|baseline|70.64142|14.156|0|0|False|1:1|132|132|40884258|60
38.94423|baseline|106.4317|9.395699|0|0|False|1:1|132|132|40884258|60
38.95522|baseline|92.68271|10.7895|0|0|False|1:1|132|132|40884258|60
38.96584|baseline|92.63033|10.7956|0|0|False|1:1|132|132|40884258|60
38.97674|baseline|93.15669|10.7346|0|0|False|1:1|132|132|40884258|60
38.98734|baseline|92.78418|10.7777|0|0|False|1:1|132|132|40884258|60
38.99846|baseline|91.39346|10.9417|0|0|False|1:1|132|132|40884258|60
39.0097|baseline|87.49137|11.4297|0|0|False|1:1|133|133|40884260|60
39.02098|baseline|89.99197|11.1121|0|0|False|1:1|132|132|40884258|60
39.03144|baseline|94.07517|10.6298|0|0|False|1:1|132|132|40884258|60
39.04248|baseline|93.83503|10.657|0|0|False|1:1|131|131|40525650|60
39.05298|baseline|92.6501|10.7933|0|0|False|1:1|132|132|40884258|60
39.06395|baseline|92.7162|10.7856|0|0|False|1:1|132|132|40884258|60
39.07481|baseline|91.41181|10.9395|0|0|False|1:1|132|132|40884258|60
39.08535|baseline|93.36637|10.71049|0|0|False|1:1|132|132|40884258|60
39.0961|baseline|94.21341|10.6142|0|0|False|1:1|132|132|40884258|60
39.10667|baseline|93.20444|10.7291|0|0|False|1:1|132|132|40884258|60
39.11771|baseline|92.15657|10.8511|0|0|False|1:1|132|132|40884258|60
39.12817|baseline|93.91171|10.6483|0|0|False|1:1|132|132|40884258|60
39.13902|baseline|93.83154|10.6574|0|0|False|1:1|132|132|40884258|60
39.14945|baseline|94.17524|10.6185|0|0|False|1:1|132|132|40884258|60
39.16031|baseline|93.32969|10.7147|0|0|False|1:1|132|132|40884258|60
39.17163|baseline|87.52892|11.4248|0|0|False|1:1|133|133|40884260|60
39.18281|baseline|90.6125|11.03601|0|0|False|1:1|132|132|40884258|60
39.19349|baseline|92.50095|10.8107|0|0|False|1:1|132|132|40884258|60
39.20432|baseline|93.43177|10.703|0|0|False|1:1|132|132|40884258|60
39.21495|baseline|93.98852|10.6396|0|0|False|1:1|132|132|40884258|60
39.22534|baseline|94.65932|10.5642|0|0|False|1:1|132|132|40884258|60
39.23617|baseline|93.53922|10.6907|0|0|False|1:1|132|132|40884258|60
39.24667|baseline|94.03361|10.6345|0|0|False|1:1|132|132|40884258|60
39.25738|baseline|94.55099|10.5763|0|0|False|1:1|132|132|40884258|60
39.26797|baseline|93.32975|10.7147|0|0|False|1:1|132|132|40884258|60
39.27885|baseline|93.07952|10.7435|0|0|False|1:1|132|132|40884258|60
39.28944|baseline|93.0856|10.7428|0|0|False|1:1|132|132|40884258|60
39.30022|baseline|94.43047|10.5898|0|0|False|1:1|132|132|40884258|60
39.31065|baseline|94.07342|10.63|0|0|False|1:1|132|132|40884258|60
39.32224|baseline|91.81976|10.8909|0|0|False|1:1|132|132|40884258|60
39.33281|baseline|88.94659|11.2427|0|0|False|1:1|133|133|40884260|60
39.3441|baseline|89.78915|11.1372|0|0|False|1:1|132|132|40884258|60
39.35486|baseline|93.09431|10.74179|0|0|False|1:1|132|132|40884258|60
39.36581|baseline|89.84317|11.13051|0|0|False|1:1|132|132|40884258|60
39.37677|baseline|92.70762|10.7866|0|0|False|1:1|132|132|40884258|60
39.38726|baseline|93.70232|10.67209|0|0|False|1:1|132|132|40884258|60
39.39822|baseline|92.44962|10.8167|0|0|False|1:1|132|132|40884258|60
39.40882|baseline|93.07952|10.7435|0|0|False|1:1|132|132|40884258|60
39.41977|baseline|93.02503|10.74979|0|0|False|1:1|132|132|40884258|60
39.4303|baseline|93.51207|10.69381|0|0|False|1:1|132|132|40884258|60
39.4447|baseline|69.80513|14.3256|0|0|False|1:1|132|132|40884258|60
39.45382|baseline|108.5752|9.210204|0|0|False|1:1|132|132|40884258|60
39.46472|baseline|93.17841|10.7321|0|0|False|1:1|131|131|40525650|60
39.47548|baseline|93.51127|10.6939|0|0|False|1:1|132|132|40884258|60
39.48609|baseline|91.98447|10.8714|0|0|False|1:1|130|130|40167042|60
39.49751|baseline|88.87545|11.2517|0|0|False|1:1|133|133|40884260|60
39.50845|baseline|90.36364|11.0664|0|0|False|1:1|132|132|40884258|60
39.51935|baseline|92.87033|10.7677|0|0|False|1:1|132|132|40884258|60
39.52983|baseline|93.91527|10.6479|0|0|False|1:1|130|130|40525450|60
39.54101|baseline|91.69769|10.9054|0|0|False|1:1|132|132|40884258|60
39.5516|baseline|92.63544|10.795|0|0|False|1:1|132|132|40884258|60
39.56239|baseline|94.0778|10.6295|0|0|False|1:1|132|132|40884258|60
39.57301|baseline|92.38812|10.8239|0|0|False|1:1|132|132|40884258|60
39.58398|baseline|92.54378|10.8057|0|0|False|1:1|132|132|40884258|60
39.59488|baseline|91.51977|10.9266|0|0|False|1:1|132|132|40884258|60
39.60544|baseline|93.38725|10.7081|0|0|False|1:1|132|132|40884258|60
39.61642|baseline|92.73601|10.7833|0|0|False|1:1|131|131|40525650|60
39.62678|baseline|94.5546|10.5759|0|0|False|1:1|132|132|40884258|60
39.64037|baseline|74.16638|13.4832|0|0|False|1:1|132|132|40884258|60
39.65056|baseline|97.21854|10.2861|0|0|False|1:1|132|132|40884258|60
39.66199|baseline|88.71304|11.2723|0|0|False|1:1|133|133|40884260|60
39.67286|baseline|90.84056|11.0083|0|0|False|1:1|132|132|40884258|60
39.6839|baseline|91.91341|10.8798|0|0|False|1:1|132|132|40884258|60
39.69493|baseline|92.8247|10.77299|0|0|False|1:1|132|132|40884258|60
39.70526|baseline|92.86948|10.7678|0|0|False|1:1|132|132|40884258|60
39.71608|baseline|93.82623|10.658|0|0|False|1:1|132|132|40884258|60
39.72664|baseline|93.16106|10.7341|0|0|False|1:1|132|131|40525650|60
39.7381|baseline|91.40098|10.9408|0|0|False|1:1|120|120|36222354|60
39.74861|baseline|90.75481|11.0187|0|0|False|1:1|132|132|40884258|60
41.66882|baseline|3|333.3333|0|0|False|1:1|132|132|40884258|60
41.68766|baseline|49.44253|20.2255|0|0|False|1:1|132|132|40884258|60
41.73458|baseline|21.50431|46.5023|0|0|False|1:1|132|132|40884258|60
41.78802|baseline|18.63329|53.6674|0|0|False|1:1|132|132|40884258|60
41.83577|baseline|21.14965|47.2821|0|0|False|1:1|132|132|40884258|60
41.86673|baseline|31.77751|31.4688|0|0|False|1:1|132|132|40884258|60
41.89852|baseline|31.33794|31.9102|0|0|False|1:1|133|133|40884260|60
41.93108|baseline|31.12531|32.1282|0|0|False|1:1|131|132|40884258|60
41.96202|baseline|32.18217|31.0731|0|0|False|1:1|132|132|40884258|60
41.99339|baseline|31.57054|31.6751|0|0|False|1:1|132|132|40884258|60
42.02726|baseline|29.59114|33.7939|0|0|False|1:1|132|132|40884258|60
42.04335|baseline|61.73869|16.1973|0|0|False|1:1|132|132|40884258|60
42.05922|baseline|62.39391|16.0272|0|0|False|1:1|132|132|40884258|60
42.07195|baseline|79.86964|12.5204|0|0|False|1:1|132|132|40884258|60
42.08459|baseline|80.18669|12.4709|0|0|False|1:1|132|132|40884258|60
42.09671|baseline|79.79955|12.5314|0|0|False|1:1|132|132|40884258|60
42.10941|baseline|79.80718|12.5302|0|0|False|1:1|132|132|40884258|60
42.12219|baseline|78.13599|12.7982|0|0|False|1:1|132|132|40884258|60
42.13456|baseline|80.03584|12.4944|0|0|False|1:1|132|132|40884258|60
42.14727|baseline|79.74674|12.5397|0|0|False|1:1|132|132|40884258|60
42.15971|baseline|79.18658|12.6284|0|0|False|1:1|132|132|40884258|60
42.17296|baseline|76.74007|13.031|0|0|False|1:1|133|133|40884260|60
42.18596|baseline|76.79845|13.0211|0|0|False|1:1|132|132|40884258|60
42.20003|baseline|70.66486|14.1513|0|0|False|1:1|132|132|40884258|60
42.21206|baseline|82.39338|12.1369|0|0|False|1:1|132|132|40884258|60
42.2233|baseline|92.09631|10.8582|0|0|False|1:1|132|132|40884258|60
42.23355|baseline|93.95316|10.6436|0|0|False|1:1|131|131|40884246|60
42.24437|baseline|93.88703|10.6511|0|0|False|1:1|132|132|40884258|60
42.25504|baseline|92.18625|10.8476|0|0|False|1:1|131|131|40525650|60
42.26588|baseline|93.75411|10.6662|0|0|False|1:1|132|132|40884258|60
42.2767|baseline|91.23923|10.9602|0|0|False|1:1|132|132|40884258|60
42.28756|baseline|93.21226|10.7282|0|0|False|1:1|132|132|40884258|60
42.29816|baseline|93.43523|10.7026|0|0|False|1:1|132|132|40884258|60
42.3091|baseline|92.88329|10.7662|0|0|False|1:1|132|132|40884258|60
42.31962|baseline|93.16192|10.734|0|0|False|1:1|132|132|40884258|60
42.33054|baseline|92.95579|10.7578|0|0|False|1:1|132|132|40884258|60
42.34184|baseline|88.5685|11.2907|0|0|False|1:1|133|133|40884260|60
42.35291|baseline|89.26815|11.2022|0|0|False|1:1|132|132|40884258|60
42.36427|baseline|90.48956|11.051|0|0|False|1:1|132|132|40884258|60
42.37479|baseline|92.03186|10.8658|0|0|False|1:1|132|132|40884258|60
42.38607|baseline|90.86285|11.0056|0|0|False|1:1|132|132|40884258|60
42.40385|baseline|56.02085|17.8505|0|0|False|1:1|132|132|40884258|60
42.4086|baseline|200.6501|4.983801|0|0|False|1:1|132|132|40884258|60
42.41873|baseline|100.014|9.998604|0|0|False|1:1|132|132|40884258|60
42.4296|baseline|92.39756|10.8228|0|0|False|1:1|132|132|40884258|60
42.44035|baseline|93.17232|10.7328|0|0|False|1:1|132|132|40884258|60
42.45088|baseline|93.3925|10.7075|0|0|False|1:1|132|132|40884258|60
42.46577|baseline|68.04017|14.6972|0|0|False|1:1|132|132|40884258|60
42.48091|baseline|66.23393|15.098|0|0|False|1:1|132|132|40884258|60
42.48959|baseline|112.0624|8.923596|0|0|False|1:1|132|132|40884258|60
42.50074|baseline|91.73888|10.9005|0|0|False|1:1|132|132|40884258|60
42.51605|baseline|64.19596|15.5773|0|0|False|1:1|132|132|40884258|60
42.53157|baseline|65.49048|15.26939|0|0|False|1:1|132|132|40884258|60
42.53955|baseline|121.6559|8.219905|0|0|False|1:1|132|132|40884258|60
42.55057|baseline|92.49155|10.8118|0|0|False|1:1|132|132|40884258|60
42.56166|baseline|89.87796|11.1262|0|0|False|1:1|132|132|40884258|60
42.57221|baseline|93.46227|10.6995|0|0|False|1:1|132|132|40884258|60
42.58339|baseline|91.25842|10.95789|0|0|False|1:1|132|132|40884258|60
42.60019|baseline|59.49121|16.8092|0|0|False|1:1|132|132|40884258|60
42.61108|baseline|90.09498|11.0994|0|0|False|1:1|132|132|40884258|60
42.62535|baseline|70.81753|14.1208|0|0|False|1:1|132|132|40884258|60
42.64048|baseline|66.3363|15.0747|0|0|False|1:1|132|132|40884258|60
42.65497|baseline|67.88499|14.7308|0|0|False|1:1|132|132|40884258|60
42.66405|baseline|112.0448|8.925|0|0|False|1:1|132|132|40884258|60
42.67461|baseline|93.4876|10.69661|0|0|False|1:1|132|132|40884258|60
42.69254|baseline|56.57774|17.6748|0|0|False|1:1|133|133|40884260|60
42.70807|baseline|64.26733|15.56001|0|0|False|1:1|132|132|40884258|60
42.71694|baseline|109.9215|9.097399|0|0|False|1:1|132|132|40884258|60
42.72791|baseline|92.84448|10.7707|0|0|False|1:1|132|132|40884258|60
42.73904|baseline|88.68706|11.2756|0|0|False|1:1|132|132|40884258|60
42.74976|baseline|95.01553|10.5246|0|0|False|1:1|132|132|40884258|60
42.76053|baseline|92.59429|10.7998|0|0|False|1:1|132|132|40884258|60
42.77119|baseline|91.92276|10.8787|0|0|False|1:1|132|132|40884258|60
42.78235|baseline|90.92725|10.9978|0|0|False|1:1|132|132|40884258|60
42.79293|baseline|92.99904|10.7528|0|0|False|1:1|132|132|40884258|60
42.80415|baseline|90.45435|11.0553|0|0|False|1:1|132|132|40884258|60
42.81516|baseline|89.67966|11.1508|0|0|False|1:1|132|132|40884258|60
42.82626|baseline|91.675|10.9081|0|0|False|1:1|132|132|40884258|60
42.83668|baseline|94.07605|10.6297|0|0|False|1:1|132|132|40884258|60
42.84772|baseline|91.79874|10.8934|0|0|False|1:1|131|131|40884257|60
42.85825|baseline|93.78221|10.663|0|0|False|1:1|131|131|40525650|60
42.86982|baseline|87.67929|11.4052|0|0|False|1:1|133|133|40884260|60
42.88096|baseline|89.75375|11.1416|0|0|False|1:1|132|132|40884258|60
42.89164|baseline|91.90833|10.88041|0|0|False|1:1|132|132|40884258|60
42.90255|baseline|93.85181|10.6551|0|0|False|1:1|132|132|40884258|60
42.91313|baseline|93.12288|10.7385|0|0|False|1:1|132|132|40884258|60
42.92429|baseline|90.41586|11.06001|0|0|False|1:1|132|132|40884258|60
42.93501|baseline|91.81725|10.8912|0|0|False|1:1|132|132|40884258|60
42.946|baseline|92.1328|10.8539|0|0|False|1:1|132|132|40884258|60
42.9569|baseline|90.87192|11.0045|0|0|False|1:1|132|132|40884258|60
42.96791|baseline|91.87123|10.8848|0|0|False|1:1|132|132|40884258|60
42.97845|baseline|93.46754|10.6989|0|0|False|1:1|132|132|40884258|60
42.99377|baseline|66.04976|15.1401|0|0|False|1:1|132|132|40884258|60
43.0089|baseline|66.15156|15.1168|0|0|False|1:1|132|132|40884258|60
43.01763|baseline|111.9082|8.935899|0|0|False|1:1|132|132|40884258|60
43.03257|baseline|67.73325|14.7638|0|0|False|1:1|133|133|40884260|60
43.04743|baseline|67.5037|14.814|0|0|False|1:1|132|132|40884258|60
43.06339|baseline|62.40406|16.0246|0|0|False|1:1|132|132|40884258|60
43.07816|baseline|66.94109|14.93851|0|0|False|1:1|132|132|40884258|60
43.09322|baseline|67.38592|14.8399|0|0|False|1:1|132|132|40884258|60
43.10864|baseline|65.04446|15.3741|0|0|False|1:1|132|132|40884258|60
43.11729|baseline|112.8121|8.864301|0|0|False|1:1|132|132|40884258|60
43.12837|baseline|92.00475|10.86901|0|0|False|1:1|132|132|40884258|60
43.13886|baseline|93.26012|10.7227|0|0|False|1:1|132|132|40884258|60
43.14988|baseline|92.2526|10.8398|0|0|False|1:1|132|132|40884258|60
43.16053|baseline|93.73742|10.6681|0|0|False|1:1|132|132|40884258|60
43.17116|baseline|92.5592|10.8039|0|0|False|1:1|132|132|40884258|60
43.18223|baseline|91.85604|10.8866|0|0|False|1:1|132|132|40884258|60
43.19282|baseline|93.22961|10.7262|0|0|False|1:1|132|132|40884258|60
43.20379|baseline|92.42231|10.8199|0|0|False|1:1|132|132|40884258|60
43.21841|baseline|67.48094|14.819|0|0|False|1:1|133|133|40884260|60
43.30696|baseline|11.34433|88.1498|0|0|False|1:1|132|132|40884258|60
43.32154|baseline|67.3791|14.8414|0|0|False|1:1|132|132|40884258|60
43.3307|baseline|107.8341|9.273505|0|0|False|1:1|132|132|40884258|60
43.34207|baseline|89.12737|11.2199|0|0|False|1:1|132|132|40884258|60
43.35268|baseline|92.95494|10.7579|0|0|False|1:1|132|132|40884258|60
43.36357|baseline|93.0527|10.7466|0|0|False|1:1|132|132|40884258|60
43.37804|baseline|68.28594|14.6443|0|0|False|1:1|132|132|40884258|60
43.38776|baseline|104.689|9.552098|0|0|False|1:1|132|132|40884258|60
43.39843|baseline|92.29773|10.8345|0|0|False|1:1|132|132|40884258|60
43.40949|baseline|92.34634|10.8288|0|0|False|1:1|132|132|40884258|60
43.42022|baseline|92.98176|10.7548|0|0|False|1:1|132|132|40884258|60
43.43067|baseline|93.77255|10.6641|0|0|False|1:1|132|132|40884258|60
43.44159|baseline|93.1246|10.7383|0|0|False|1:1|132|132|40884258|60
43.45218|baseline|92.9904|10.7538|0|0|False|1:1|132|132|40884258|60
43.46321|baseline|92.33354|10.8303|0|0|False|1:1|132|132|40884258|60
43.47436|baseline|88.28072|11.3275|0|0|False|1:1|133|133|40884260|60
43.48582|baseline|88.86365|11.2532|0|0|False|1:1|132|132|40884258|60
43.49624|baseline|93.81475|10.6593|0|0|False|1:1|132|132|40884258|60
43.50714|baseline|93.19059|10.7307|0|0|False|1:1|132|132|40884258|60
43.51783|baseline|92.30202|10.834|0|0|False|1:1|132|132|40884258|60
43.52882|baseline|92.5018|10.8106|0|0|False|1:1|132|131|40884258|60
43.5393|baseline|93.6619|10.6767|0|0|False|1:1|132|132|40884258|60
43.55008|baseline|94.40109|10.5931|0|0|False|1:1|132|132|40884258|60
43.56069|baseline|94.00968|10.6372|0|0|False|1:1|132|132|40884258|60
43.5713|baseline|92.92733|10.7611|0|0|False|1:1|132|132|40884258|60
43.58242|baseline|91.11364|10.9753|0|0|False|1:1|132|132|40884258|60
43.60117|baseline|53.78137|18.5938|0|0|False|1:1|132|132|40884258|60
43.61159|baseline|93.32191|10.7156|0|0|False|1:1|132|132|40884258|60
43.62257|baseline|92.65691|10.7925|0|0|False|1:1|132|132|40884258|60
43.63317|baseline|92.71194|10.7861|0|0|False|1:1|131|131|40884257|60
43.6447|baseline|87.87733|11.3795|0|0|False|1:1|133|133|40884260|60
43.65552|baseline|90.93141|10.9973|0|0|False|1:1|132|132|40884258|60
43.66637|baseline|93.8218|10.6585|0|0|False|1:1|132|132|40884258|60
43.67698|baseline|92.7162|10.7856|0|0|False|1:1|132|132|40884258|60
43.68799|baseline|92.29864|10.8344|0|0|False|1:1|132|132|40884258|60
43.69875|baseline|91.33005|10.9493|0|0|False|1:1|132|132|40884258|60
43.70971|baseline|92.88067|10.7665|0|0|False|1:1|132|132|40884258|60
43.72475|baseline|66.15726|15.1155|0|0|False|1:1|132|132|40884258|60
43.73396|baseline|107.3134|9.318501|0|0|False|1:1|132|132|40884258|60
43.74514|baseline|91.42692|10.9377|0|0|False|1:1|132|132|40884258|60
43.75585|baseline|92.00648|10.8688|0|0|False|1:1|132|132|40884258|60
43.76685|baseline|92.22366|10.8432|0|0|False|1:1|132|132|40884258|60
43.77729|baseline|93.55063|10.6894|0|0|False|1:1|132|132|40884258|60
43.78825|baseline|93.07|10.7446|0|0|False|1:1|132|132|40884258|60
43.79875|baseline|94.31119|10.6032|0|0|False|1:1|132|132|40884258|60
43.81059|baseline|85.12954|11.7468|0|0|False|1:1|133|133|40884260|60
43.82151|baseline|91.37429|10.944|0|0|False|1:1|132|132|40884258|60
43.83211|baseline|92.83673|10.7716|0|0|False|1:1|132|132|40884258|60
43.84311|baseline|92.54717|10.8053|0|0|False|1:1|132|132|40884258|60
43.85372|baseline|92.3992|10.8226|0|0|False|1:1|132|132|40884258|60
43.8648|baseline|91.89068|10.8825|0|0|False|1:1|132|132|40884258|60
43.87543|baseline|92.45992|10.8155|0|0|False|1:1|132|132|40884258|60
43.88635|baseline|92.80224|10.7756|0|0|False|1:1|132|132|40884258|60
43.8969|baseline|93.4824|10.6972|0|0|False|1:1|132|132|40884258|60
43.90846|baseline|87.84724|11.3834|0|0|False|1:1|132|131|40884258|60
43.91905|baseline|93.69348|10.6731|0|0|False|1:1|132|132|40884258|60
43.92992|baseline|92.82898|10.7725|0|0|False|1:1|132|132|40884258|60
43.94085|baseline|93.2627|10.7224|0|0|False|1:1|132|132|40884258|60
43.95126|baseline|92.67839|10.79|0|0|False|1:1|132|132|40884258|60
43.96223|baseline|92.48294|10.81281|0|0|False|1:1|132|132|40884258|60
43.9733|baseline|88.93713|11.2439|0|0|False|1:1|133|133|40884260|60
43.98447|baseline|90.95872|10.994|0|0|False|1:1|132|132|40884258|60
43.99501|baseline|93.38466|10.7084|0|0|False|1:1|132|132|40884258|60
44.0058|baseline|94.15929|10.6203|0|0|False|1:1|132|132|40884258|60
44.01619|baseline|94.88385|10.5392|0|0|False|1:1|132|132|40884258|60
44.02707|baseline|93.1125|10.7397|0|0|False|1:1|132|132|40884258|60
44.03749|baseline|94.48219|10.58401|0|0|False|1:1|132|132|40884258|60
44.04838|baseline|93.36637|10.71049|0|0|False|1:1|132|132|40884258|60
44.0591|baseline|91.72881|10.9017|0|0|False|1:1|132|131|40525650|60
44.06996|baseline|93.6312|10.6802|0|0|False|1:1|132|132|40884258|60
44.08065|baseline|93.23486|10.7256|0|0|False|1:1|132|132|40884258|60
44.09132|baseline|92.44968|10.8167|0|0|False|1:1|132|132|40884258|60
44.10212|baseline|94.19919|10.6158|0|0|False|1:1|132|132|40884258|60
44.11253|baseline|94.41978|10.591|0|0|False|1:1|132|132|40884258|60
44.12384|baseline|89.79967|11.1359|0|0|False|1:1|132|132|40884258|60
44.13527|baseline|86.37891|11.5769|0|0|False|1:1|133|133|40884260|60
44.14664|baseline|88.91179|11.2471|0|0|False|1:1|132|132|40884258|60
44.15717|baseline|93.75848|10.6657|0|0|False|1:1|132|132|40884258|60
44.16803|baseline|93.36285|10.7109|0|0|False|1:1|132|132|40884258|60
44.17862|baseline|93.109|10.7401|0|0|False|1:1|132|132|40884258|60
44.18954|baseline|93.07172|10.7444|0|0|False|1:1|132|132|40884258|60
44.2002|baseline|93.56291|10.688|0|0|False|1:1|132|132|40884258|60
44.21066|baseline|94.33161|10.6009|0|0|False|1:1|132|132|40884258|60
44.22501|baseline|70.22227|14.2405|0|0|False|1:1|132|132|40884258|60
44.23435|baseline|105.7797|9.453607|0|0|False|1:1|132|132|40884258|60
44.24524|baseline|93.6356|10.6797|0|0|False|1:1|132|132|40884258|60
44.25579|baseline|92.83673|10.7716|0|0|False|1:1|132|132|40884258|60
44.26655|baseline|94.62168|10.5684|0|0|False|1:1|124|123|38015394|60
44.27715|baseline|93.0735|10.7442|0|0|False|1:1|132|132|40884258|60
44.2882|baseline|92.19987|10.846|0|0|False|1:1|132|132|40884258|60
44.29948|baseline|86.85612|11.51329|0|0|False|1:1|133|133|40884260|60
44.31082|baseline|89.69972|11.14831|0|0|False|1:1|132|132|40884258|60
44.3215|baseline|93.46494|10.6992|0|0|False|1:1|132|132|40884258|60
44.33266|baseline|89.30086|11.1981|0|0|False|1:1|132|132|40884258|60
44.34373|baseline|90.49037|11.0509|0|0|False|1:1|132|132|40884258|60
44.35442|baseline|91.97944|10.87199|0|0|False|1:1|132|132|40884258|60
44.36542|baseline|92.5155|10.809|0|0|False|1:1|132|132|40884258|60
44.37608|baseline|92.42401|10.8197|0|0|False|1:1|132|132|40884258|60
44.38699|baseline|92.80395|10.7754|0|0|False|1:1|132|132|40884258|60
44.39745|baseline|94.05304|10.6323|0|0|False|1:1|132|132|40884258|60
44.40857|baseline|91.45363|10.9345|0|0|False|1:1|132|132|40884258|60
44.41904|baseline|94.08051|10.6292|0|0|False|1:1|132|132|40884258|60
44.42997|baseline|92.99297|10.7535|0|0|False|1:1|132|132|40884258|60
44.44093|baseline|92.88329|10.7662|0|0|False|1:1|132|132|40884258|60
44.45135|baseline|92.4847|10.8126|0|0|False|1:1|132|132|40884258|60
44.46285|baseline|88.63909|11.2817|0|0|False|1:1|133|133|40884260|60
44.47834|baseline|63.63226|15.7153|0|0|False|1:1|132|132|40884258|60
44.48704|baseline|117.2883|8.525999|0|0|False|1:1|132|132|40884258|60
44.49833|baseline|87.40419|11.4411|0|0|False|1:1|132|132|40884258|60
44.50963|baseline|90.03979|11.1062|0|0|False|1:1|132|132|40884258|60
44.5209|baseline|89.34156|11.193|0|0|False|1:1|132|132|40884258|60
44.53176|baseline|89.81413|11.13411|0|0|False|1:1|132|132|40884258|60
44.54348|baseline|86.90062|11.5074|0|0|False|1:1|132|132|40884258|60
44.55391|baseline|93.91171|10.6483|0|0|False|1:1|132|132|40884258|60
44.56522|baseline|89.87796|11.1262|0|0|False|1:1|132|132|40884258|60
44.57689|baseline|84.4987|11.8345|0|0|False|1:1|132|132|40884258|60
44.58804|baseline|90.99679|10.9894|0|0|False|1:1|132|132|40884258|60
44.59861|baseline|93.09512|10.7417|0|0|False|1:1|132|132|40884258|60
44.60975|baseline|91.12947|10.9734|0|0|False|1:1|132|132|40884258|60
44.62062|baseline|92.0192|10.8673|0|0|False|1:1|132|132|40884258|60
44.63197|baseline|87.02232|11.49131|0|0|False|1:1|133|133|40884260|60
44.64335|baseline|89.37829|11.1884|0|0|False|1:1|132|132|40884258|60
44.65397|baseline|92.32503|10.8313|0|0|False|1:1|132|132|40884258|60
44.6651|baseline|91.16685|10.9689|0|0|False|1:1|132|132|40884258|60
44.67571|baseline|92.84364|10.7708|0|0|False|1:1|132|132|40884258|60
44.687|baseline|89.90058|11.1234|0|0|False|1:1|132|132|40884258|60
44.69798|baseline|89.75289|11.1417|0|0|False|1:1|132|132|40884258|60
44.7093|baseline|89.81013|11.1346|0|0|False|1:1|132|132|40884258|60
44.7202|baseline|91.42022|10.9385|0|0|False|1:1|132|132|40884258|60
44.73532|baseline|65.33942|15.3047|0|0|False|1:1|132|132|40884258|60
44.74436|baseline|113.176|8.835799|0|0|False|1:1|132|132|40884258|60
44.75491|baseline|93.45968|10.6998|0|0|False|1:1|132|132|40884258|60
44.76617|baseline|89.90298|11.1231|0|0|False|1:1|132|132|40884258|60
44.77673|baseline|93.27054|10.7215|0|0|False|1:1|132|132|40884258|60
44.7878|baseline|92.05305|10.8633|0|0|False|1:1|132|132|40884258|60
44.79888|baseline|88.86202|11.2534|0|0|False|1:1|133|133|40884260|60
44.81026|baseline|89.35197|11.1917|0|0|False|1:1|132|132|40884258|60
44.82246|baseline|81.68997|12.2414|0|0|False|1:1|132|132|40884258|60
